lambda,K,mu_s,mu_f,ks,kf,backup_strategy,backup_p,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,refused_stage1_rate,blank_pages_rate_given_accepted,permanent_blank_rate_given_accepted,mean_sojourn_weighted,s1_util,s2_util,s1_system_timeavg,s1_queue_timeavg,s2_system_timeavg,s2_queue_timeavg,backups_written,cost_per_arrival
4.0,2,1.0,0.5,5,0,random,0.5,12702,6343,6359,5008,5008,2528,1273,0.5006298220752637,0.7895317673025383,0.39854958221661674,5.300032865413397,0.9906685412101047,0.7907194132083668,5.881834516536415,3.881098748662805,0.7228725417549818,-0.1275241874550156,346.44444444444446,3.009321322470878
4.0,2,1.0,0.5,5,0,systematic,1.0,12682,6346,6336,5068,5068,0,1219,0.4996057404194922,0.7986132997163568,0.0,5.490062178612835,0.9888330628759774,0.80148357077668,5.850440506934348,3.8643334755150516,0.7300255038307718,-0.13044975518443602,699.3333333333334,2.2928789960817073
4.0,2,1.0,0.5,5,2,none,0.0,12611,6349,6262,4684,4684,4684,1589,0.49655063040202996,0.7377539770042526,0.7377539770042526,8.633107207651271,0.9895822684897527,0.982777571482811,5.847371292645235,3.8430362621174705,2.4890617369142385,1.509102506100602,0.0,3.60055366428435
4.0,2,1.0,0.5,5,2,random,0.5,12574,6430,6144,4797,4797,2423,1551,0.48862732622872596,0.7460342146189736,0.3768273716951788,8.749594223574244,0.9903739243192662,0.9827641909299741,5.869927133310068,3.8667167239967544,2.5463897269607916,1.5610203936585014,351.77777777777777,2.9567092894739093
4.0,2,1.0,0.5,5,2,systematic,1.0,12611,6349,6262,4684,4684,0,1589,0.49655063040202996,0.7377539770042526,0.0,8.633107207651271,0.9895822684897527,0.982777571482811,5.847371292645235,3.8430362621174705,2.4890617369142385,1.509102506100602,699.6666666666666,2.2635810723850427
4.0,2,1.0,1.0,0,0,none,0.0,12708,4871,7837,2858,2858,2858,1993,0.6166981429021089,0.5867378361732704,0.5867378361732704,2.125979988718363,0.7660421183557017,0.6304558362357766,1.3931267963070042,-0.15505035536517897,0.5462835021938351,-0.12847509533127355,0.0,3.102052980523405
4.0,2,1.0,1.0,0,0,random,0.5,12473,4993,7480,2954,2954,1470,2021,0.5996953419385873,0.591628279591428,0.29441217704786704,2.101194304547254,0.7587863905855808,0.629501244307277,1.3904351580601186,-0.14684428648059739,0.5605356431488224,-0.12573545533931715,274.1111111111111,2.7251985699604604
4.0,2,1.0,1.0,0,0,systematic,1.0,12708,4871,7837,2858,2858,0,1993,0.6166981429021089,0.5867378361732704,0.0,2.125979988718363,0.7660421183557017,0.6304558362357766,1.3931267963070042,-0.15505035536517897,0.5462835021938351,-0.12847509533127355,539.4444444444445,2.3165616465635828
4.0,2,1.0,1.0,0,2,none,0.0,12612,4866,7746,1941,1941,1941,2893,0.6141769743101808,0.39889025893958074,0.39889025893958074,3.3827486985695914,0.7619613894826871,0.9025062769755839,1.3893848979980137,-0.14189443003070787,1.9882934539658068,1.070782106192097,0.0,2.74709795382264
4.0,2,1.0,1.0,0,2,random,0.5,12663,4934,7729,2039,2039,1040,2864,0.6103608939429835,0.4132549655451966,0.2107823267126064,3.448457303128962,0.7589880947396206,0.909810309760845,1.3813057994833744,-0.12745850172293943,2.009574860880605,1.0862124774632564,271.8888888888889,2.5146236585164283
4.0,2,1.0,1.0,0,2,systematic,1.0,12612,4866,7746,1941,1941,0,2893,0.6141769743101808,0.39889025893958074,0.0,3.3827486985695914,0.7619613894826871,0.9025062769755839,1.3893848979980137,-0.14189443003070787,1.9882934539658068,1.070782106192097,539.1111111111111,2.246990738931911
4.0,2,1.0,1.0,5,0,none,0.0,12694,6332,6362,4192,4192,4192,2075,0.5011816606270679,0.6620341124447252,0.6620341124447252,4.325178047803923,0.990006734616418,0.6642293372760676,5.867745220100382,3.881460413967189,0.5906032234529252,-0.12377635821791132,0.0,3.3994466104899086
4.0,2,1.0,1.0,5,0,random,0.5,12657,6343,6314,4134,4134,2053,2150,0.4988543888757209,0.6517420778811288,0.3236638814441116,4.254284044317064,0.9918567147516661,0.6576213626934644,5.897184659867709,3.8966886230436932,0.582205423588409,-0.12088187532332643,349.3333333333333,2.7946113399678136
4.0,2,1.0,1.0,5,0,systematic,1.0,12694,6332,6362,4192,4192,0,2075,0.5011816606270679,0.6620341124447252,0.0,4.325178047803923,0.990006734616418,0.6642293372760676,5.867745220100382,3.881460413967189,0.5906032234529252,-0.12377635821791132,697.1111111111111,2.225259842007706
4.0,2,1.0,1.0,5,2,none,0.0,12733,6281,6452,3310,3310,3310,2895,0.506714835466897,0.5269861487024359,0.5269861487024359,5.885816363018288,0.9877477670398278,0.9239750102075583,5.879345136641921,3.872407241200329,2.1457292215564476,1.1905212503647526,0.0,3.0557097206203117
4.0,2,1.0,1.0,5,2,random,0.5,12481,6341,6140,3275,3275,1598,2995,0.49194776059610607,0.5164800504652263,0.2520107238605898,5.672887127395989,0.9888093833480995,0.9281337558273286,5.862383694332363,3.8592806184803243,2.1306480361535325,1.1697382094913131,352.0,2.5920950863202754
4.0,2,1.0,1.0,5,2,systematic,1.0,12733,6281,6452,3310,3310,0,2895,0.506714835466897,0.5269861487024359,0.0,5.885816363018288,0.9877477670398278,0.9239750102075583,5.879345136641921,3.872407241200329,2.1457292215564476,1.1905212503647526,691.4444444444445,2.1621704884200117
4.0,2,1.0,2.0,0,0,none,0.0,12694,4845,7849,1921,1921,1921,2904,0.6183236174570663,0.39649122807017545,0.39649122807017545,1.6022900618839204,0.7638214242416396,0.4609761862702423,1.3992536342464463,-0.14242159710281307,0.46698517650123555,-0.1698544761593132,0.0,2.737583227276804
4.0,2,1.0,2.0,0,0,random,0.5,12687,4920,7767,1920,1920,923,2983,0.6122014660676283,0.3902439024390244,0.18760162601626015,1.5963457684534026,0.769911784922324,0.46181039914409067,1.3934692007973741,-0.1326019245775227,0.49852289081655393,-0.17471760068534536,271.3333333333333,2.469584374408823
4.0,2,1.0,2.0,0,0,systematic,1.0,12694,4845,7849,1921,1921,0,2904,0.6183236174570663,0.39649122807017545,0.0,1.6022900618839204,0.7638214242416396,0.4609761862702423,1.3992536342464463,-0.14242159710281307,0.46698517650123555,-0.1698544761593132,536.5555555555555,2.246709254349617
4.0,2,1.0,2.0,0,2,none,0.0,12708,4872,7836,609,609,609,4241,0.6166194523135033,0.125,0.125,1.9525166383520276,0.7729602568686901,0.6741019158258732,1.412007345998596,-0.14576994065984838,1.246214001142507,0.4613431560110176,0.0,2.216200429608816
4.0,2,1.0,2.0,0,2,random,0.5,12718,4878,7840,620,620,307,4227,0.6164491272212612,0.12710127101271013,0.06293562935629356,1.9649788769005843,0.7721626339370492,0.6731650566360414,1.396231601179423,-0.13401099282228604,1.249916045477568,0.45741257580613237,270.1111111111111,2.1784811832271664
4.0,2,1.0,2.0,0,2,systematic,1.0,12708,4872,7836,609,609,0,4241,0.6166194523135033,0.125,0.0,1.9525166383520276,0.7729602568686901,0.6741019158258732,1.412007345998596,-0.14576994065984838,1.246214001142507,0.4613431560110176,540.0,2.139417803593765
4.0,2,1.0,2.0,5,0,none,0.0,12754,6255,6499,3046,3046,3046,3160,0.509565626470127,0.48697042366107113,0.48697042366107113,3.7853720131084025,0.9929349142470646,0.5023267699340321,5.894806711399577,3.8854221110893468,0.5044733707053004,-0.13379239465531956,0.0,2.954345774181673
4.0,2,1.0,2.0,5,0,random,0.5,12751,6435,6316,3202,3202,1644,3180,0.49533369931770055,0.4975912975912976,0.25547785547785545,3.6900340548334536,0.9914458975107936,0.50279034068087,5.871510670870233,3.873038255656901,0.5111660568000918,-0.11555373135687984,346.77777777777777,2.5724635978818235
4.0,2,1.0,2.0,5,0,systematic,1.0,12754,6255,6499,3046,3046,0,3160,0.509565626470127,0.48697042366107113,0.0,3.7853720131084025,0.9929349142470646,0.5023267699340321,5.894806711399577,3.8854221110893468,0.5044733707053004,-0.13379239465531956,689.6666666666666,2.144870013035529
4.0,2,1.0,2.0,5,2,none,0.0,12593,6402,6191,1588,1588,1588,4746,0.49162232986579846,0.24804748516088723,0.24804748516088723,4.180761879061343,0.9882165503579627,0.7518476497465572,5.833793769974445,3.815518903044568,1.5200489505481771,0.6918403378852203,0.0,2.3642280721002273
4.0,2,1.0,2.0,5,2,random,0.5,12712,6112,6600,1402,1402,671,4649,0.5191944619257395,0.2293848167539267,0.10978403141361257,4.3357886091964595,0.9914777507893068,0.7279294850731389,5.954595015729008,3.937243239711686,1.4585089471925536,0.6171102074522791,347.0,2.1769700933980967
4.0,2,1.0,2.0,5,2,systematic,1.0,12593,6402,6191,1588,1588,0,4746,0.49162232986579846,0.24804748516088723,0.0,4.180761879061343,0.9882165503579627,0.7518476497465572,5.833793769974445,3.815518903044568,1.5200489505481771,0.6918403378852203,705.1111111111111,2.010865920061741
4.0,2,2.0,0.5,0,0,none,0.0,12723,7577,5146,6241,6241,6241,1318,0.40446435589090624,0.8236769169856144,0.8236769169856144,2.5960349669655303,0.6007271681429736,0.8485162980348614,1.1732591170229574,-0.12554355430376052,0.771639040402683,-0.13944693504821531,0.0,4.00458510429468
4.0,2,2.0,0.5,0,0,random,0.5,12747,7667,5080,6304,6304,3169,1343,0.3985251431709422,0.8222251206469284,0.4133298552236859,2.558239098312007,0.6013125157160787,0.8468201902531853,1.1669463370735744,-0.13721581960669926,0.7423729686802865,-0.1334124702087666,423.3333333333333,3.117087426476205
4.0,2,2.0,0.5,0,0,systematic,1.0,12723,7577,5146,6241,6241,0,1318,0.40446435589090624,0.8236769169856144,0.0,2.5960349669655303,0.6007271681429736,0.8485162980348614,1.1732591170229574,-0.12554355430376052,0.771639040402683,-0.13944693504821531,840.8888888888889,2.2206898409103832
4.0,2,2.0,0.5,0,2,none,0.0,12687,7590,5097,6026,6026,6026,1527,0.4017498226531095,0.793939393939394,0.793939393939394,6.2799672648858715,0.5973941467866744,0.9915722533278822,1.1619481718175555,-0.12255564421085685,2.58658129835077,1.611727947895274,0.0,3.9233763799339467
4.0,2,2.0,0.5,0,2,random,0.5,12749,7650,5099,6005,6005,3025,1607,0.399952937485293,0.7849673202614379,0.3954248366013072,5.996302604390887,0.6030202531939886,0.9892095300323298,1.1755581444438339,-0.1365458751915571,2.571784336286677,1.5916559986934902,422.3333333333333,3.0508237566966065
4.0,2,2.0,0.5,0,2,systematic,1.0,12687,7590,5097,6026,6026,0,1527,0.4017498226531095,0.793939393939394,0.0,6.2799672648858715,0.5973941467866744,0.9915722533278822,1.1619481718175555,-0.12255564421085685,2.58658129835077,1.611727947895274,842.0,2.202548251694919
4.0,2,2.0,0.5,5,0,none,0.0,12658,10973,1685,9552,9552,9552,1376,0.13311739611313003,0.8705003189647316,0.8705003189647316,3.127971198195955,0.8609935401031631,0.8698318057016156,3.7041196254829347,1.9138323971071591,0.7319373545993689,-0.14931829471031952,0.0,4.78667169936347
4.0,2,2.0,0.5,5,0,random,0.5,12675,10980,1695,9547,9547,4770,1387,0.13372781065088757,0.8694899817850638,0.4344262295081967,3.1402459570164534,0.8677295062858534,0.868750460226114,3.714357619389903,1.8928943901053228,0.7514704660571688,-0.14603533141274283,611.2222222222222,3.4019912076673737
4.0,2,2.0,0.5,5,0,systematic,1.0,12658,10973,1685,9552,9552,0,1376,0.13311739611313003,0.8705003189647316,0.0,3.127971198195955,0.8609935401031631,0.8698318057016156,3.7041196254829347,1.9138323971071591,0.7319373545993689,-0.14931829471031952,1215.2222222222222,2.0267217865617315
4.0,2,2.0,0.5,5,2,none,0.0,12645,10970,1675,9326,9326,9326,1590,0.1324634242783709,0.8501367365542388,0.8501367365542388,6.698062338967938,0.8607873320273114,0.9924977534829542,3.6610713389182123,1.866256738166099,2.6118512438787826,1.624259932023903,0.0,4.700826409063283
4.0,2,2.0,0.5,5,2,random,0.5,12698,10950,1748,9346,9346,4624,1534,0.13765947393290281,0.8535159817351599,0.42228310502283106,6.897785747759123,0.8624807786510869,0.9862187230882812,3.705871679194722,1.910022238089051,2.6175592523326863,1.617356047146177,613.5555555555555,3.342917944359103
4.0,2,2.0,0.5,5,2,systematic,1.0,12645,10970,1675,9326,9326,0,1590,0.1324634242783709,0.8501367365542388,0.0,6.698062338967938,0.8607873320273114,0.9924977534829542,3.6610713389182123,1.866256738166099,2.6118512438787826,1.624259932023903,1215.6666666666667,2.0094697950118743
4.0,2,2.0,1.0,0,0,none,0.0,12698,7626,5072,5313,5313,5313,2292,0.3994329815719011,0.6966955153422502,0.6966955153422502,1.5571522613870898,0.5994735520828889,0.7360655660790795,1.1737076898510206,-0.14407321664179384,0.6060867577288584,-0.13439974170221644,0.0,3.6353646948378713
4.0,2,2.0,1.0,0,0,random,0.5,12709,7667,5042,5323,5323,2731,2325,0.39672672908962153,0.6942741619929568,0.35620190426503195,1.5748741105535267,0.5982403789772207,0.7362977192286358,1.1654591308393076,-0.13739028376747894,0.5983168754389814,-0.14155178453234932,420.44444444444446,2.9048923267495934
4.0,2,2.0,1.0,0,0,systematic,1.0,12698,7626,5072,5313,5313,0,2292,0.3994329815719011,0.6966955153422502,0.0,1.5571522613870898,0.5994735520828889,0.7360655660790795,1.1737076898510206,-0.14407321664179384,0.6060867577288584,-0.13439974170221644,845.8888888888889,2.1413532031973226
4.0,2,2.0,1.0,0,2,none,0.0,12819,7466,5353,4326,4326,4326,3109,0.41758327482642954,0.5794267345298687,0.5794267345298687,3.0771040138584356,0.6044687795387058,0.9672235999022326,1.1731466456290316,-0.11975838977096585,2.287746058507203,1.3197878150655997,0.0,3.259276643627014
4.0,2,2.0,1.0,0,2,random,0.5,12627,7599,5028,4493,4493,2272,3079,0.3981943454502257,0.5912620081589682,0.29898670877747074,3.122493667375848,0.5956757444854535,0.9714452858032957,1.1690434271730397,-0.12045800619512656,2.340451162974319,1.3507101483682284,422.3333333333333,2.7113990959047154
4.0,2,2.0,1.0,0,2,systematic,1.0,12819,7466,5353,4326,4326,0,3109,0.41758327482642954,0.5794267345298687,0.0,3.0771040138584356,0.6044687795387058,0.9672235999022326,1.1731466456290316,-0.11975838977096585,2.287746058507203,1.3197878150655997,828.2222222222222,2.084220113206655
4.0,2,2.0,1.0,5,0,none,0.0,12695,11009,1686,8485,8485,8485,2482,0.13280819220165418,0.7707330366064129,0.7707330366064129,2.1452050837551377,0.8695471589156004,0.7792698518097626,3.7837110258479214,1.9614984799920083,0.6115189164355774,-0.13551399965978358,0.0,4.352177630404524
4.0,2,2.0,1.0,5,0,random,0.5,12661,10929,1732,8390,8390,4090,2498,0.13679804122897085,0.7676823131119042,0.37423369018208436,2.1661128252494115,0.8742616832762885,0.7732178884358207,3.7847650833514024,1.9618089941545374,0.6079144159855513,-0.11652590197007452,612.6666666666666,3.106266532337727
4.0,2,2.0,1.0,5,0,systematic,1.0,12695,11009,1686,8485,8485,0,2482,0.13280819220165418,0.7707330366064129,0.0,2.1452050837551377,0.8695471589156004,0.7792698518097626,3.7837110258479214,1.9614984799920083,0.6115189164355774,-0.13551399965978358,1219.3333333333333,1.9377964607143723
4.0,2,2.0,1.0,5,2,none,0.0,12575,11058,1517,7971,7971,7971,3027,0.12063618290258449,0.7208355941399891,0.7208355941399891,3.875551258134584,0.8590188219200448,0.9789630194778456,3.645262131452137,1.8341045572725772,2.43428108213868,1.4225804465736398,0.0,4.162280058812794
4.0,2,2.0,1.0,5,2,random,0.5,12581,10876,1705,7658,7658,3850,3173,0.13552181861537238,0.7041191614564178,0.35399043766090477,3.7550721958336353,0.8573397132042856,0.979322088957852,3.6765659452717827,1.8894728868075736,2.4267576801751836,1.4387226920230756,599.2222222222222,2.9839508520505054
4.0,2,2.0,1.0,5,2,systematic,1.0,12575,11058,1517,7971,7971,0,3027,0.12063618290258449,0.7208355941399891,0.0,3.875551258134584,0.8590188219200448,0.9789630194778456,3.645262131452137,1.8341045572725772,2.43428108213868,1.4225804465736398,1224.888888888889,1.8897159793044844
4.0,2,2.0,2.0,0,0,none,0.0,12745,7627,5118,3978,3978,3978,3632,0.4015692428403295,0.5215681132817621,0.5215681132817621,1.0574048589276226,0.6000064754132002,0.5866203190218,1.1629202457835552,-0.1375544927228754,0.5064457559069037,-0.13591686444396417,0.0,3.1052444850058225
4.0,2,2.0,2.0,0,0,random,0.5,12715,7527,5188,3861,3861,1941,3651,0.4080220212347621,0.5129533678756477,0.2578716620167397,1.0528007007654723,0.6022947513931309,0.5705952204392966,1.1625599352621463,-0.1267403505566917,0.5227871909289223,-0.14137352208032344,417.44444444444446,2.5622071189987454
4.0,2,2.0,2.0,0,0,systematic,1.0,12745,7627,5118,3978,3978,0,3632,0.4015692428403295,0.5215681132817621,0.0,1.0574048589276226,0.6000064754132002,0.5866203190218,1.1629202457835552,-0.1375544927228754,0.5064457559069037,-0.13591686444396417,846.2222222222222,2.036145482153476
4.0,2,2.0,2.0,0,2,none,0.0,12822,7664,5158,2361,2361,2361,5273,0.40227733582904385,0.3080636743215031,0.3080636743215031,1.6603696573047175,0.6031730381213148,0.8560192966429307,1.1637736119645932,-0.13926178221982777,1.7977661124128157,0.8941253142412778,0.0,2.4619369673972544
4.0,2,2.0,2.0,0,2,random,0.5,12741,7648,5093,2282,2282,1160,5342,0.3997331449650734,0.2983786610878661,0.151673640167364,1.6091333380079826,0.602219301982626,0.8485692550753515,1.1568719471588365,-0.13585124849374458,1.7325666573616827,0.8395913167720026,423.6666666666667,2.1739003508394337
4.0,2,2.0,2.0,0,2,systematic,1.0,12822,7664,5158,2361,2361,0,5273,0.40227733582904385,0.3080636743215031,0.0,1.6603696573047175,0.6031730381213148,0.8560192966429307,1.1637736119645932,-0.13926178221982777,1.7977661124128157,0.8941253142412778,850.3333333333334,1.9047524296976972
4.0,2,2.0,2.0,5,0,none,0.0,12844,10917,1927,6884,6884,6884,3995,0.15003114294612271,0.6305761656132637,0.6305761656132637,1.6881410433353343,0.872973141126216,0.6370235836139259,3.828814957264443,2.010183203951123,0.5401371370224745,-0.11754292110478264,0.0,3.71550994375682
4.0,2,2.0,2.0,5,0,random,0.5,12820,10969,1851,6885,6885,3413,4045,0.14438377535101404,0.6276780016409882,0.3111496034278421,1.6881832801606147,0.8778944476651531,0.626771035149481,3.853640418240076,2.030305439871466,0.5258633723803463,-0.13470127724153236,604.5555555555555,2.755768115767303
4.0,2,2.0,2.0,5,0,systematic,1.0,12844,10917,1927,6884,6884,0,3995,0.15003114294612271,0.6305761656132637,0.0,1.6881410433353343,0.872973141126216,0.6370235836139259,3.828814957264443,2.010183203951123,0.5401371370224745,-0.11754292110478264,1209.6666666666667,1.8260183226974414
4.0,2,2.0,2.0,5,2,none,0.0,12700,11041,1659,5242,5242,5242,5741,0.13062992125984252,0.47477583552214475,0.47477583552214475,2.334199156740786,0.8663223625278575,0.913807603654477,3.7316695080288564,1.9142879824593773,2.036906092480154,1.1066521679915313,0.0,3.0688017126351905
4.0,2,2.0,2.0,5,2,random,0.5,12684,10928,1756,5133,5133,2508,5746,0.13844213181961526,0.4697108345534407,0.229502196193265,2.3476805226122477,0.8635113380798649,0.9066729112865727,3.7033321504087575,1.912653482337335,2.0321701112334445,1.090768948589084,605.8888888888889,2.346593814855367
4.0,2,2.0,2.0,5,2,systematic,1.0,12700,11041,1659,5242,5242,0,5741,0.13062992125984252,0.47477583552214475,0.0,2.334199156740786,0.8663223625278575,0.913807603654477,3.7316695080288564,1.9142879824593773,2.036906092480154,1.1066521679915313,1222.5555555555557,1.6779793062556594
4.0,4,0.5,0.5,0,0,none,0.0,12601,5455,7146,4159,4159,4159,1261,0.5670978493770336,0.7624197983501375,0.7624197983501375,3.9846107435065887,0.8447958561296172,0.7689630186791887,3.243111724406477,-0.11447961801985909,0.6928265885377777,-0.13681678485140827,0.0,4.036044416631194
4.0,4,0.5,0.5,0,0,random,0.5,12698,5458,7240,4177,4177,2109,1243,0.5701685304772405,0.7652986441920118,0.3864052766581165,4.144852027771442,0.84460213645432,0.7887004547440709,3.226749647901547,-0.12805956505394206,0.6906479010572903,-0.1390939357037578,300.6666666666667,3.4384562771002702
4.0,4,0.5,0.5,0,0,systematic,1.0,12601,5455,7146,4159,4159,0,1261,0.5670978493770336,0.7624197983501375,0.0,3.9846107435065887,0.8447958561296172,0.7689630186791887,3.243111724406477,-0.11447961801985909,0.6928265885377777,-0.13681678485140827,603.0,2.84380681580995
4.0,4,0.5,0.5,0,2,none,0.0,12682,5413,7269,3838,3838,3838,1517,0.5731745781422488,0.7090338075004619,0.7090338075004619,7.580760884820957,0.8432779754124197,0.979586880772032,3.226597174718125,-0.16560245285560132,2.494424890457876,1.5115970209455813,0.0,3.9029547448268085
4.0,4,0.5,0.5,0,2,random,0.5,12838,5297,7541,3705,3705,1873,1535,0.5873967907773796,0.6994525202945063,0.3535963753067774,7.67545465144064,0.8495514205708933,0.9808908798775504,3.269426887000543,-0.1530464552488101,2.4831360977291577,1.4998151097768748,294.1111111111111,3.336215929690196
4.0,4,0.5,0.5,0,2,systematic,1.0,12682,5413,7269,3838,3838,0,1517,0.5731745781422488,0.7090338075004619,0.0,7.580760884820957,0.8432779754124197,0.979586880772032,3.226597174718125,-0.16560245285560132,2.494424890457876,1.5115970209455813,597.6666666666666,2.818523541813211
4.0,4,0.5,0.5,5,0,none,0.0,12664,6363,6301,5041,5041,5041,1242,0.49755211623499684,0.7922363664937923,0.7922363664937923,6.311059099397897,0.9861934687203251,0.7865513609671346,7.843623542307068,3.857079036934008,0.7097271339784134,-0.14936336021426183,0.0,4.22958317499477
4.0,4,0.5,0.5,5,0,random,0.5,12651,6303,6348,4941,4941,2397,1285,0.501778515532369,0.7839124226558781,0.3802950975725845,6.326205562309242,0.9890964552979641,0.7930336409430908,7.8861987970770615,3.8888632232288014,0.7161862131505727,-0.13301579560402188,350.77777777777777,3.4732466457309146
4.0,4,0.5,0.5,5,0,systematic,1.0,12664,6363,6301,5041,5041,0,1242,0.49755211623499684,0.7922363664937923,0.0,6.311059099397897,0.9861934687203251,0.7865513609671346,7.843623542307068,3.857079036934008,0.7097271339784134,-0.14936336021426183,698.7777777777778,2.7859285739342146
4.0,4,0.5,0.5,5,2,none,0.0,12702,6376,6326,4786,4786,4786,1490,0.4980318060148008,0.7506273525721455,0.7506273525721455,9.949508488647199,0.9867497884687704,0.9806026750340977,7.831933811541658,3.8237186405778942,2.5537835241109357,1.5493573985394111,0.0,4.120443089429216
4.0,4,0.5,0.5,5,2,random,0.5,12693,6224,6469,4517,4517,2281,1612,0.5096509887339479,0.7257390745501285,0.36648457583547556,9.626060545140518,0.986856420678714,0.9720519263965299,7.906868972135718,3.9054406040392298,2.44315135880682,1.46580659575202,340.22222222222223,3.4073428099950647
4.0,4,0.5,0.5,5,2,systematic,1.0,12702,6376,6326,4786,4786,0,1490,0.4980318060148008,0.7506273525721455,0.0,9.949508488647199,0.9867497884687704,0.9806026750340977,7.831933811541658,3.8237186405778942,2.5537835241109357,1.5493573985394111,700.3333333333334,2.7618443326206283
4.0,4,0.5,1.0,0,0,none,0.0,12689,5367,7322,3297,3297,3297,2033,0.5770352273622823,0.6143096702068195,0.6143096702068195,3.151908149766601,0.8446567987503659,0.6446126441156045,3.2254577460233556,-0.13477581116106685,0.55863639619921,-0.12246972622416119,0.0,3.6952729234913235
4.0,4,0.5,1.0,0,0,random,0.5,12743,5366,7377,3283,3283,1601,2046,0.5789060660754924,0.6118151323145732,0.29836004472605293,3.1815269174409453,0.8448145092045655,0.6459491332014654,3.224757078701309,-0.13920040328020655,0.576786841951652,-0.12343934460124922,298.22222222222223,3.217430329810663
4.0,4,0.5,1.0,0,0,systematic,1.0,12689,5367,7322,3297,3297,0,2033,0.5770352273622823,0.6143096702068195,0.0,3.151908149766601,0.8446567987503659,0.6446126441156045,3.2254577460233556,-0.13477581116106685,0.55863639619921,-0.12246972622416119,592.8888888888889,2.781486341060979
4.0,4,0.5,1.0,0,2,none,0.0,12668,5407,7261,2478,2478,2478,2873,0.5731765077360278,0.4582948030331052,0.4582948030331052,4.560995130444879,0.8437020618651061,0.9132870709286522,3.231251569600885,-0.15223076642376887,2.0685464122017923,1.1210237914295198,0.0,3.368037314885532
4.0,4,0.5,1.0,0,2,random,0.5,12598,5450,7148,2526,2526,1268,2877,0.5673916494681696,0.4634862385321101,0.2326605504587156,4.555266824514541,0.8426950408563678,0.920961640718693,3.22767800837737,-0.133287972806558,2.0811849013209285,1.128524197207816,300.44444444444446,3.052981522866977
4.0,4,0.5,1.0,0,2,systematic,1.0,12668,5407,7261,2478,2478,0,2873,0.5731765077360278,0.4582948030331052,0.0,4.560995130444879,0.8437020618651061,0.9132870709286522,3.231251569600885,-0.15223076642376887,2.0685464122017923,1.1210237914295198,597.1111111111111,2.7127902570878017
4.0,4,0.5,1.0,5,0,none,0.0,12578,6472,6106,4311,4311,4311,2076,0.4854507870885673,0.6661001236093943,0.6661001236093943,5.240008176036711,0.9877321362081575,0.6629873360066552,7.827266144721804,3.8244246911861928,0.575843983344393,-0.11979760658263906,0.0,3.9384992135237606
4.0,4,0.5,1.0,5,0,random,0.5,12695,6299,6396,4111,4111,2058,2122,0.5038204017329657,0.652643276710589,0.32671852675027785,5.343657345782562,0.9881534627336449,0.6576403126892475,7.863137432893997,3.87006167422519,0.5606557863121915,-0.12009210874167484,345.8888888888889,3.294732301079466
4.0,4,0.5,1.0,5,0,systematic,1.0,12578,6472,6106,4311,4311,0,2076,0.4854507870885673,0.6661001236093943,0.0,5.240008176036711,0.9877321362081575,0.6629873360066552,7.827266144721804,3.8244246911861928,0.575843983344393,-0.11979760658263906,710.4444444444445,2.718577572985848
4.0,4,0.5,1.0,5,2,none,0.0,12557,6404,6153,3357,3357,3357,2962,0.49000557457991556,0.5242036227357901,0.5242036227357901,6.719718253981299,0.987228138376747,0.9246975584266993,7.807135258788654,3.8213942304423703,2.1183464874889006,1.1908132089202168,0.0,3.571465245766395
4.0,4,0.5,1.0,5,2,random,0.5,12660,6375,6285,3389,3389,1724,2895,0.49644549763033174,0.531607843137255,0.2704313725490196,6.7467077615797155,0.9903574052934739,0.925822027478627,7.821385161965442,3.8338559266444157,2.142715622093657,1.1840123494962436,343.77777777777777,3.1228528103504107
4.0,4,0.5,1.0,5,2,systematic,1.0,12557,6404,6153,3357,3357,0,2962,0.49000557457991556,0.5242036227357901,0.0,6.719718253981299,0.987228138376747,0.9246975584266993,7.807135258788654,3.8213942304423703,2.1183464874889006,1.1908132089202168,703.7777777777778,2.653019449764023
4.0,4,0.5,2.0,0,0,none,0.0,12543,5414,7129,2336,2336,2336,3042,0.5683648250019931,0.4314739564093092,0.4314739564093092,2.528508590415055,0.839263773073523,0.4688914299625253,3.2232310326851317,-0.1578203396547266,0.48243971635934124,-0.15396615683578202,0.0,3.323848303230112
4.0,4,0.5,2.0,0,0,random,0.5,12738,5393,7345,2377,2377,1220,2983,0.5766211336159522,0.44075653625069533,0.22621917300203967,2.583082570194349,0.8443174006655136,0.4743770279747134,3.23685944619989,-0.13447016568074568,0.4786341052603983,-0.16855658130793932,296.3333333333333,3.0228466582974454
4.0,4,0.5,2.0,0,0,systematic,1.0,12543,5414,7129,2336,2336,0,3042,0.5683648250019931,0.4314739564093092,0.0,2.528508590415055,0.839263773073523,0.4688914299625253,3.2232310326851317,-0.1578203396547266,0.48243971635934124,-0.15396615683578202,598.0,2.707524444714226
4.0,4,0.5,2.0,0,2,none,0.0,12740,5424,7316,962,962,962,4420,0.57425431711146,0.1773598820058997,0.1773598820058997,3.0405233220334207,0.847041080786477,0.7115172437198677,3.238638199020179,-0.14169387875847742,1.3709809053909832,0.54825619705728,0.0,2.7622815255063196
