job_id,population,arrival_t,accepted,refused_reason,s1_start_t,s1_end_t,s2_start_t,s2_end_t,stage2_refused,backed_up,lost_result
1663,ALL,337.962932961451,False,stage1_full,,,,,False,False,False
1664,ALL,338.32115929459843,True,,338.67834308441627,339.0905838221586,,,True,True,False
1665,ALL,338.40558485947946,True,,338.93917145031065,339.35883615610743,342.89492269974687,343.0057584403524,False,False,False
1666,ALL,338.58325708747515,True,,339.0905838221586,339.53570111922426,,,True,False,True
1667,ALL,338.65407909284687,True,,339.35883615610743,341.86238031642296,,,True,False,True
1668,ALL,338.83553038496945,True,,339.53570111922426,339.7950138147545,,,True,True,False
1669,ALL,339.91504347534527,True,,339.91504347534527,341.23959052956246,,,True,False,True
1670,ALL,340.09321331861827,True,,341.23959052956246,342.32421091062565,343.0057584403524,344.27432745464847,False,False,False
1671,ALL,340.1302347432487,True,,341.86238031642296,341.8823195548944,,,True,False,True
1672,ALL,340.2215626729686,True,,341.8823195548944,342.4215027562195,,,True,False,True
1673,ALL,340.43183612513076,True,,342.32421091062565,343.31930499809545,344.27432745464847,345.3800306157405,False,False,False
1674,ALL,340.4394519910467,True,,342.4215027562195,343.5052202533708,345.3800306157405,345.73103904291094,False,True,False
1675,ALL,340.8578263062992,False,stage1_full,,,,,False,False,False
1676,ALL,340.91691248948126,False,stage1_full,,,,,False,False,False
1677,ALL,341.0699414450507,False,stage1_full,,,,,False,False,False
1678,ALL,341.0799028431753,False,stage1_full,,,,,False,False,False
1679,ALL,342.1271680225941,True,,343.31930499809545,343.62446412931,,,True,True,False
1680,ALL,342.2856653653381,True,,343.5052202533708,343.85527601111,,,True,True,False
1681,ALL,342.31890629581954,True,,343.62446412931,344.31034718436695,345.73103904291094,345.7712825797375,False,True,False
1682,ALL,342.55652095675185,True,,343.85527601111,344.25665490347575,,,True,False,True
1683,ALL,342.619456845417,True,,344.25665490347575,346.6305216738807,347.112757299428,347.3147136680516,False,False,False
1684,ALL,342.805552189659,False,stage1_full,,,,,False,False,False
1685,ALL,342.83505820723275,False,stage1_full,,,,,False,False,False
1686,ALL,343.19021896004057,False,stage1_full,,,,,False,False,False
1687,ALL,343.21527142512747,False,stage1_full,,,,,False,False,False
1688,ALL,343.239481924386,False,stage1_full,,,,,False,False,False
1689,ALL,343.2619508289973,False,stage1_full,,,,,False,False,False
1690,ALL,343.3062414905401,False,stage1_full,,,,,False,False,False
1691,ALL,343.35080755715114,True,,344.31034718436695,344.4718601408098,,,True,True,False
1692,ALL,343.3958550029524,False,stage1_full,,,,,False,False,False
1693,ALL,343.6389539553591,True,,344.4718601408098,345.7576347045007,345.7712825797375,347.112757299428,False,False,False
1694,ALL,344.1799380102023,True,,345.7576347045007,347.3750851451276,347.63193865416804,349.2408721785719,False,False,False
1695,ALL,344.40266276961626,True,,346.6305216738807,346.8174686430482,347.3147136680516,347.63193865416804,False,False,False
1696,ALL,344.5460300212438,True,,346.8174686430482,347.789819362839,349.2408721785719,349.3607119922423,False,False,False
1697,ALL,344.60514386753965,True,,347.3750851451276,347.8623822315586,349.3607119922423,349.66399901401167,False,False,False
1698,ALL,344.657718420774,True,,347.789819362839,348.83635114608745,,,True,True,False
1699,ALL,345.55370684317194,False,stage1_full,,,,,False,False,False
1700,ALL,345.6785345850457,False,stage1_full,,,,,False,False,False
1701,ALL,345.69956422936394,False,stage1_full,,,,,False,False,False
1702,ALL,345.73796633221394,False,stage1_full,,,,,False,False,False
1703,ALL,345.806624226088,True,,347.8623822315586,347.98235629168187,,,True,False,True
1704,ALL,345.8265879550962,False,stage1_full,,,,,False,False,False
1705,ALL,346.1105201358077,False,stage1_full,,,,,False,False,False
1706,ALL,346.11991520648434,False,stage1_full,,,,,False,False,False
1707,ALL,346.50202208466305,False,stage1_full,,,,,False,False,False
1708,ALL,346.7197673642596,True,,347.98235629168187,348.15599017283097,,,True,False,True
1709,ALL,346.8349164804214,True,,348.15599017283097,349.04941997591726,,,True,False,True
1710,ALL,346.8544283111879,False,stage1_full,,,,,False,False,False
1711,ALL,347.19186959978776,False,stage1_full,,,,,False,False,False
1712,ALL,347.2942940640377,False,stage1_full,,,,,False,False,False
1713,ALL,347.94996578772196,True,,348.83635114608745,349.2804514459303,349.66399901401167,350.88331619843706,False,True,False
1714,ALL,347.96205307470575,True,,349.04941997591726,350.87289599871997,351.6237713101885,356.0294043780004,False,False,False
1715,ALL,348.5331323495423,True,,349.2804514459303,349.8102632787024,350.88331619843706,351.6237713101885,False,False,False
1716,ALL,348.76001742942157,True,,349.8102632787024,351.26925185981275,356.0294043780004,356.2370971602442,False,False,False
1717,ALL,348.800015307518,True,,350.87289599871997,351.9810870926548,356.2370971602442,357.75770220566613,False,False,False
1718,ALL,348.8955420900266,True,,351.26925185981275,351.55503838974187,,,True,False,True
1719,ALL,349.1262386743523,True,,351.55503838974187,352.0409707989365,,,True,False,True
1720,ALL,349.1542417950573,False,stage1_full,,,,,False,False,False
1721,ALL,349.6603849711369,True,,351.9810870926548,353.870540373804,,,True,False,True
1722,ALL,349.7358298851054,False,stage1_full,,,,,False,False,False
1723,ALL,349.9624264882302,True,,352.0409707989365,352.1187866672084,,,True,False,True
1724,ALL,350.1289139588936,False,stage1_full,,,,,False,False,False
1725,ALL,350.8913092938653,True,,352.1187866672084,352.39439764495614,,,True,True,False
1726,ALL,351.13249101876045,False,stage1_full,,,,,False,False,False
1727,ALL,351.15250860423686,False,stage1_full,,,,,False,False,False
1728,ALL,351.36928088590815,True,,352.39439764495614,352.4460601806907,,,True,True,False
1729,ALL,351.5948657714198,True,,352.4460601806907,352.96236242959804,,,True,False,True
1730,ALL,351.7583106747013,False,stage1_full,,,,,False,False,False
1731,ALL,351.7695329386082,False,stage1_full,,,,,False,False,False
1732,ALL,351.9757603334978,False,stage1_full,,,,,False,False,False
1733,ALL,352.00990076790265,True,,352.96236242959804,353.55674827547335,,,True,False,True
1734,ALL,352.4170479245093,True,,353.55674827547335,353.6650501365163,,,True,True,False
1735,ALL,352.62322967040774,True,,353.6650501365163,353.66521986639793,,,True,False,True
1736,ALL,352.7461318438246,True,,353.66521986639793,354.5920743893095,,,True,False,True
1737,ALL,353.06928470795543,True,,353.870540373804,354.1022848684773,,,True,True,False
1738,ALL,353.18778880146175,True,,354.1022848684773,354.5538082778651,,,True,False,True
1739,ALL,353.2130617942309,False,stage1_full,,,,,False,False,False
1740,ALL,353.3506433196625,False,stage1_full,,,,,False,False,False
1741,ALL,353.562544522501,True,,354.5538082778651,355.1597873951512,,,True,False,True
1742,ALL,353.72544078039726,True,,354.5920743893095,355.23288281624275,,,True,False,True
1743,ALL,353.7980938050217,True,,355.1597873951512,355.410491148558,,,True,False,True
1744,ALL,353.9400864574773,True,,355.23288281624275,357.0041568656505,360.885602724227,362.3226627558442,False,False,False
1745,ALL,354.540658500869,True,,355.410491148558,356.14860449596245,357.75770220566613,360.885602724227,False,False,False
1746,ALL,354.591100410327,True,,356.14860449596245,358.8109587314676,362.3226627558442,363.56702138730833,False,False,False
1747,ALL,354.7844898717486,True,,357.0041568656505,358.8210263951298,,,True,True,False
1748,ALL,355.036185173894,False,stage1_full,,,,,False,False,False
1749,ALL,355.06039811240544,False,stage1_full,,,,,False,False,False
1750,ALL,355.3452554774792,True,,358.8109587314676,359.47053954602313,,,True,False,True
1751,ALL,355.41431307159877,True,,358.8210263951298,361.3613905433972,363.56702138730833,364.6170903645783,False,False,False
1752,ALL,355.4236848806644,True,,359.47053954602313,359.60794332042263,,,True,False,True
1753,ALL,355.4595473866057,False,stage1_full,,,,,False,False,False
1754,ALL,355.48981645401096,False,stage1_full,,,,,False,False,False
1755,ALL,355.74217646894607,False,stage1_full,,,,,False,False,False
1756,ALL,355.9978863557574,False,stage1_full,,,,,False,False,False
1757,ALL,356.0205114741801,False,stage1_full,,,,,False,False,False
1758,ALL,356.209270462988,True,,359.60794332042263,361.7509285805877,,,True,False,True
1759,ALL,356.3314166014799,False,stage1_full,,,,,False,False,False
1760,ALL,356.58372845011525,False,stage1_full,,,,,False,False,False
1761,ALL,356.60653376326144,False,stage1_full,,,,,False,False,False
1762,ALL,356.7135814529471,False,stage1_full,,,,,False,False,False
1763,ALL,357.23602002497967,True,,361.3613905433972,364.88447254525863,365.5851713610626,366.3248442426643,False,False,False
1764,ALL,357.5318293408403,False,stage1_full,,,,,False,False,False
1765,ALL,357.6515803150175,False,stage1_full,,,,,False,False,False
1766,ALL,357.86643647497993,False,stage1_full,,,,,False,False,False
1767,ALL,357.8953574885785,False,stage1_full,,,,,False,False,False
1768,ALL,358.0335189295076,False,stage1_full,,,,,False,False,False
1769,ALL,358.18467854798644,False,stage1_full,,,,,False,False,False
1770,ALL,358.19463671810695,False,stage1_full,,,,,False,False,False
1771,ALL,358.7422611328651,False,stage1_full,,,,,False,False,False
1772,ALL,359.10730301208133,True,,361.7509285805877,361.89407384561815,,,True,True,False
1773,ALL,359.2801159198452,True,,361.89407384561815,363.2740953855943,364.6170903645783,364.7397160156112,False,False,False
1774,ALL,359.5423493360101,True,,363.2740953855943,363.4983509078258,,,True,False,True
1775,ALL,359.7258806797948,True,,363.4983509078258,363.92191926676344,364.7397160156112,365.5851713610626,False,False,False
1776,ALL,359.8229976011325,False,stage1_full,,,,,False,False,False
1777,ALL,360.6004710964721,False,stage1_full,,,,,False,False,False
1778,ALL,361.09564519635376,False,stage1_full,,,,,False,False,False
1779,ALL,361.15957495232266,False,stage1_full,,,,,False,False,False
1780,ALL,361.822176749088,True,,363.92191926676344,367.099807978069,,,True,False,True
1781,ALL,362.06298083344467,True,,364.88447254525863,365.4248607564721,366.3248442426643,367.4979479397029,False,False,False
1782,ALL,362.3047740905885,True,,365.4248607564721,365.7616322101698,367.4979479397029,367.9882435025193,False,True,False
1783,ALL,362.69901000487755,False,stage1_full,,,,,False,False,False
1784,ALL,363.24726546891645,False,stage1_full,,,,,False,False,False
1785,ALL,363.44751719102084,True,,365.7616322101698,365.7872291763505,,,True,False,True
1786,ALL,363.5161785576264,True,,365.7872291763505,366.01025075668434,,,True,True,False
1787,ALL,364.31240490829714,True,,366.01025075668434,366.3479855574271,367.9882435025193,368.3631609492566,False,False,False
1788,ALL,364.5494429521132,False,stage1_full,,,,,False,False,False
1789,ALL,364.62727708858955,False,stage1_full,,,,,False,False,False
1790,ALL,364.71412341440805,False,stage1_full,,,,,False,False,False
1791,ALL,364.84505103636343,False,stage1_full,,,,,False,False,False
1792,ALL,365.0650680537354,True,,366.3479855574271,366.69774243781933,,,True,False,True
1793,ALL,365.4333285581301,True,,366.69774243781933,366.8058623196264,,,True,False,True
1794,ALL,365.76369827023467,True,,366.8058623196264,368.807169325315,369.8815016023132,371.3782661562733,False,False,False
1795,ALL,365.98558490223377,True,,367.099807978069,367.37108596633186,,,True,False,True
1796,ALL,366.02067841669634,True,,367.37108596633186,367.7102559549259,368.3631609492566,369.8815016023132,False,False,False
1797,ALL,366.38642346648004,True,,367.7102559549259,370.84990409674356,,,True,True,False
1798,ALL,366.392991417164,False,stage1_full,,,,,False,False,False
1799,ALL,366.7294213311236,True,,368.807169325315,370.57902900699736,371.3782661562733,371.7678038269638,False,False,False
1800,ALL,366.9984460413849,True,,370.57902900699736,370.7743457143747,371.7678038269638,372.1503227324787,False,False,False
1801,ALL,367.1632205112383,True,,370.7743457143747,371.2478727066648,,,True,True,False
1802,ALL,367.48393330331163,True,,370.84990409674356,371.663183967577,,,True,False,True
1803,ALL,368.0059859519812,True,,371.2478727066648,371.4160614412887,372.1503227324787,372.3902994323458,False,False,False
1804,ALL,368.1666339929298,False,stage1_full,,,,,False,False,False
1805,ALL,368.169243996926,False,stage1_full,,,,,False,False,False
1806,ALL,368.2271383657863,False,stage1_full,,,,,False,False,False
1807,ALL,368.4209510190152,False,stage1_full,,,,,False,False,False
1808,ALL,368.8291769477844,True,,371.4160614412887,371.46825560575394,,,True,False,True
1809,ALL,369.07308161156755,False,stage1_full,,,,,False,False,False
1810,ALL,369.2816976693905,False,stage1_full,,,,,False,False,False
1811,ALL,369.56308502502884,False,stage1_full,,,,,False,False,False
1812,ALL,369.7212878102966,False,stage1_full,,,,,False,False,False
1813,ALL,369.906246655807,False,stage1_full,,,,,False,False,False
1814,ALL,370.57271056867154,False,stage1_full,,,,,False,False,False
1815,ALL,370.64238892942745,True,,371.46825560575394,372.5526402223652,373.7872733759584,376.2634077782483,False,False,False
1816,ALL,370.6837880023966,False,stage1_full,,,,,False,False,False
1817,ALL,370.7219705047618,False,stage1_full,,,,,False,False,False
1818,ALL,370.86621682215645,True,,371.663183967577,372.10648426665324,372.3902994323458,373.7872733759584,False,True,False
1819,ALL,371.0416241229764,True,,372.10648426665324,372.8765901458253,376.2634077782483,377.0355436892002,False,False,False
1820,ALL,371.10050267021296,False,stage1_full,,,,,False,False,False
1821,ALL,371.18076625076856,False,stage1_full,,,,,False,False,False
1822,ALL,371.4281269582725,True,,372.5526402223652,378.2458040561724,379.0376602242291,379.44070133579305,False,False,False
1823,ALL,371.61934579280023,True,,372.8765901458253,372.88543282361064,,,True,False,True
1824,ALL,371.7893888106655,True,,372.88543282361064,373.4754229576813,,,True,False,True
1825,ALL,371.8390713431284,True,,373.4754229576813,374.4459895791023,377.0355436892002,379.0376602242291,False,True,False
1826,ALL,371.87970744656775,False,stage1_full,,,,,False,False,False
1827,ALL,371.8938298119192,False,stage1_full,,,,,False,False,False
1828,ALL,372.0345260304978,False,stage1_full,,,,,False,False,False
1829,ALL,372.1420733444606,True,,374.4459895791023,375.2230343994235,,,True,False,True
1830,ALL,372.1920730527746,False,stage1_full,,,,,False,False,False
1831,ALL,372.2727316011269,False,stage1_full,,,,,False,False,False
1832,ALL,372.36223849739036,False,stage1_full,,,,,False,False,False
1833,ALL,372.4115325213462,False,stage1_full,,,,,False,False,False
1834,ALL,372.5627494469585,True,,375.2230343994235,375.6929708983817,,,True,False,True
1835,ALL,373.3568197247448,True,,375.6929708983817,375.90679846347905,,,True,True,False
1836,ALL,373.5470484945914,True,,375.90679846347905,378.86739179777334,379.44070133579305,380.2962787304044,False,True,False
1837,ALL,373.7765363425784,True,,378.2458040561724,379.7383782018508,380.2962787304044,381.1772216557745,False,False,False
1838,ALL,373.8539446201175,False,stage1_full,,,,,False,False,False
1839,ALL,374.43398420909875,False,stage1_full,,,,,False,False,False
1840,ALL,374.5314958712256,True,,378.86739179777334,380.2413261620315,381.1772216557745,381.75289900433137,False,False,False
1841,ALL,375.0160759726231,False,stage1_full,,,,,False,False,False
1842,ALL,375.361392900009,True,,379.7383782018508,380.73321784935644,381.75289900433137,381.90847215576,False,False,False
1843,ALL,375.47935111761814,False,stage1_full,,,,,False,False,False
1844,ALL,375.4883195599294,False,stage1_full,,,,,False,False,False
1845,ALL,375.94542899104124,True,,380.2413261620315,381.204575802987,,,True,False,True
1846,ALL,376.5714015611932,True,,380.73321784935644,380.8454189774894,,,True,True,False
1847,ALL,376.5728730785931,False,stage1_full,,,,,False,False,False
1848,ALL,376.5864157785189,False,stage1_full,,,,,False,False,False
1849,ALL,376.8083515133774,False,stage1_full,,,,,False,False,False
1850,ALL,377.10542623477,False,stage1_full,,,,,False,False,False
1851,ALL,377.2158284980217,False,stage1_full,,,,,False,False,False
1852,ALL,377.2377751346524,False,stage1_full,,,,,False,False,False
1853,ALL,377.39210683966996,False,stage1_full,,,,,False,False,False
1854,ALL,377.6347383885898,False,stage1_full,,,,,False,False,False
1855,ALL,378.3825534489965,True,,380.8454189774894,381.20402537096913,381.90847215576,383.2153070313674,False,False,False
1856,ALL,378.9444076800069,True,,381.20402537096913,381.7067394131289,,,True,False,True
1857,ALL,379.0673581636419,False,stage1_full,,,,,False,False,False
1858,ALL,379.0856761827686,False,stage1_full,,,,,False,False,False
1859,ALL,379.0968354073933,False,stage1_full,,,,,False,False,False
1860,ALL,379.413019869265,False,stage1_full,,,,,False,False,False
1861,ALL,379.5763470542295,False,stage1_full,,,,,False,False,False
1862,ALL,379.62800941666535,False,stage1_full,,,,,False,False,False
1863,ALL,379.68786535215025,False,stage1_full,,,,,False,False,False
1864,ALL,379.7860806065139,True,,381.204575802987,381.84700644244873,383.2153070313674,385.5539999975673,False,False,False
1865,ALL,379.7894876560531,False,stage1_full,,,,,False,False,False
1866,ALL,380.0132294720829,False,stage1_full,,,,,False,False,False
1867,ALL,380.1663018207628,False,stage1_full,,,,,False,False,False
1868,ALL,380.3714240509971,True,,381.7067394131289,382.49579078089045,385.5539999975673,385.89740997931176,False,False,False
1869,ALL,380.6128074989039,False,stage1_full,,,,,False,False,False
1870,ALL,380.6278792840223,False,stage1_full,,,,,False,False,False
1871,ALL,381.1542297993689,True,,381.84700644244873,382.978004676575,,,True,False,True
1872,ALL,381.4440972852407,True,,382.49579078089045,383.30216083294783,385.89740997931176,386.03462259257486,False,False,False
1873,ALL,381.4734221077769,True,,382.978004676575,383.74836135401125,,,True,True,False
1874,ALL,381.57260706847944,True,,383.30216083294783,383.7235292050291,,,True,True,False
1875,ALL,381.8919949503424,True,,383.7235292050291,383.89901937802773,,,True,False,True
1876,ALL,382.20896071562584,True,,383.74836135401125,385.54864727151505,,,True,False,True
1877,ALL,382.3023640991764,False,stage1_full,,,,,False,False,False
1878,ALL,382.89938233160575,True,,383.89901937802773,385.8112606336968,386.03462259257486,387.100205353691,False,False,False
1879,ALL,382.92568562415397,False,stage1_full,,,,,False,False,False
1880,ALL,382.92669413041244,False,stage1_full,,,,,False,False,False
1881,ALL,383.10828667537737,True,,385.54864727151505,386.16717912978294,387.100205353691,387.67312638070956,False,False,False
1882,ALL,383.18096650478105,False,stage1_full,,,,,False,False,False
1883,ALL,383.45686726799664,True,,385.8112606336968,386.4791113062601,387.67312638070956,388.03764888845194,False,False,False
1884,ALL,383.6645202463562,False,stage1_full,,,,,False,False,False
1885,ALL,383.8082348635094,True,,386.16717912978294,388.470950834952,389.88149983582576,390.33692012888883,False,False,False
1886,ALL,383.84825654161557,True,,386.4791113062601,386.8439271395089,,,True,True,False
1887,ALL,384.16980446628986,True,,386.8439271395089,387.4030809718415,388.03764888845194,389.88149983582576,False,False,False
1888,ALL,384.7085447897304,False,stage1_full,,,,,False,False,False
1889,ALL,385.74246104522774,True,,387.4030809718415,387.5473045598117,,,True,False,True
1890,ALL,385.7564088374773,False,stage1_full,,,,,False,False,False
1891,ALL,385.777081872652,False,stage1_full,,,,,False,False,False
1892,ALL,386.03570771949995,True,,387.5473045598117,389.6501034079654,,,True,False,True
1893,ALL,386.05678983561006,False,stage1_full,,,,,False,False,False
1894,ALL,386.2500519489719,True,,388.470950834952,388.62177566505613,390.33692012888883,390.9618502041755,False,True,False
1895,ALL,386.3698543883466,False,stage1_full,,,,,False,False,False
1896,ALL,386.56145536228723,True,,388.62177566505613,388.7013194073373,,,True,False,True
1897,ALL,386.72819116977223,False,stage1_full,,,,,False,False,False
1898,ALL,386.8188577415773,False,stage1_full,,,,,False,False,False
1899,ALL,386.89491465263853,True,,388.7013194073373,388.72012543217534,,,True,False,True
1900,ALL,386.9514336960772,False,stage1_full,,,,,False,False,False
1901,ALL,387.0015175572491,False,stage1_full,,,,,False,False,False
1902,ALL,387.2707909644293,False,stage1_full,,,,,False,False,False
1903,ALL,387.63744487799266,True,,388.72012543217534,388.7518165641555,,,True,False,True
1904,ALL,387.72630943528543,True,,388.7518165641555,389.27123645901713,,,True,False,True
1905,ALL,387.88675539205434,False,stage1_full,,,,,False,False,False
1906,ALL,387.9254165634572,False,stage1_full,,,,,False,False,False
1907,ALL,388.11201630366696,False,stage1_full,,,,,False,False,False
1908,ALL,388.50340963065577,True,,389.27123645901713,390.07329266269403,390.9618502041755,392.8456054964468,False,False,False
1909,ALL,388.56450679538375,False,stage1_full,,,,,False,False,False
1910,ALL,388.9994082101252,True,,389.6501034079654,390.2889592991068,,,True,False,True
1911,ALL,389.47294726407375,True,,390.07329266269403,390.3260023250929,,,True,True,False
1912,ALL,390.8064077463666,True,,390.8064077463666,391.52059879065934,392.8456054964468,393.45192097411484,False,False,False
1913,ALL,390.9075041176811,True,,390.9075041176811,391.6049952589242,393.45192097411484,393.90651873036927,False,True,False
1914,ALL,391.1248478708776,True,,391.52059879065934,391.70193309738363,,,True,False,True
1915,ALL,391.45338483097555,True,,391.6049952589242,392.19598384341424,,,True,False,True
1916,ALL,391.6437870544525,True,,391.70193309738363,392.77901867805184,,,True,False,True
1917,ALL,392.2378460922798,True,,392.2378460922798,392.8985326959428,393.90651873036927,394.633559664471,False,False,False
1918,ALL,392.32672747243237,True,,392.77901867805184,393.22726295181525,,,True,False,True
1919,ALL,392.3761171828197,True,,392.8985326959428,392.946082959483,,,True,False,True
1920,ALL,392.50986357664414,True,,392.946082959483,393.33775036035763,,,True,True,False
1921,ALL,392.52284834348455,True,,393.22726295181525,394.997146389757,396.21208318104505,396.25206268185394,False,True,False
1922,ALL,392.6150762095255,True,,393.33775036035763,394.12378080466095,394.633559664471,395.56043365267476,False,False,False
1923,ALL,392.6238265577749,False,stage1_full,,,,,False,False,False
1924,ALL,392.6701559974649,False,stage1_full,,,,,False,False,False
1925,ALL,393.14675477157226,True,,394.12378080466095,394.5959127468284,395.56043365267476,396.21208318104505,False,False,False
1926,ALL,393.29412146962466,True,,394.5959127468284,395.26312235871,,,True,True,False
1927,ALL,393.35524073726225,True,,394.997146389757,396.02850292153573,396.25206268185394,397.1013241670956,False,True,False
1928,ALL,393.56731644578235,True,,395.26312235871,395.38906005408563,,,True,False,True
1929,ALL,393.7791966146767,True,,395.38906005408563,396.662939214409,397.1013241670956,397.19097375135283,False,False,False
1930,ALL,394.1401279522795,True,,396.02850292153573,396.0512047062478,,,True,True,False
1931,ALL,394.2854157147624,False,stage1_full,,,,,False,False,False
1932,ALL,394.372465986403,False,stage1_full,,,,,False,False,False
1933,ALL,394.7770319904801,True,,396.0512047062478,396.90331599242614,397.19097375135283,,False,False,False
1934,ALL,394.91639757350043,False,stage1_full,,,,,False,False,False
1935,ALL,394.94632236665996,False,stage1_full,,,,,False,False,False
1936,ALL,394.9825322373205,False,stage1_full,,,,,False,False,False
1937,ALL,394.9985765643005,True,,396.662939214409,397.57762504181886,,,False,False,False
1938,ALL,395.03995819555024,False,stage1_full,,,,,False,False,False
1939,ALL,395.1299114953602,False,stage1_full,,,,,False,False,False
1940,ALL,395.382587214359,True,,396.90331599242614,396.9221115633239,,,True,True,False
1941,ALL,395.7159716272063,True,,396.9221115633239,398.00606697855204,,,True,False,True
1942,ALL,395.7632943888157,False,stage1_full,,,,,False,False,False
1943,ALL,395.79846201512095,False,stage1_full,,,,,False,False,False
1944,ALL,396.1568519082505,True,,397.57762504181886,397.7646377255506,,,False,False,False
1945,ALL,396.3554540980922,True,,397.7646377255506,399.3475119489523,,,True,False,True
1946,ALL,396.36696127834205,False,stage1_full,,,,,False,False,False
1947,ALL,396.426712483202,False,stage1_full,,,,,False,False,False
1948,ALL,396.4664118271506,False,stage1_full,,,,,False,False,False
1949,ALL,397.1015671273628,True,,398.00606697855204,398.3132998600305,,,True,False,True
1950,ALL,397.22084505042363,True,,398.3132998600305,398.5744228185695,,,True,False,True
1951,ALL,397.62478153364765,True,,398.5744228185695,399.2763272846072,,,True,False,True
1952,ALL,397.8084594774948,True,,399.2763272846072,399.3161462028123,,,True,False,True
1953,ALL,397.8486097432501,True,,399.3161462028123,399.4411612841794,,,True,False,True
1954,ALL,398.0641651645651,True,,399.3475119489523,399.48715206564225,,,True,False,True
1955,ALL,398.1480793730636,False,stage1_full,,,,,False,False,False
1956,ALL,398.2689126417943,False,stage1_full,,,,,False,False,False
1957,ALL,398.447523204446,True,,399.4411612841794,,,,False,False,False
1958,ALL,398.470508902823,False,stage1_full,,,,,False,False,False
1959,ALL,398.5157256138737,False,stage1_full,,,,,False,False,False
1960,ALL,398.9083657369592,True,,399.48715206564225,,,,False,False,False
1961,ALL,398.94076630094173,False,stage1_full,,,,,False,False,False
1962,ALL,398.96101755236805,False,stage1_full,,,,,False,False,False
1963,ALL,399.09022034832907,False,stage1_full,,,,,False,False,False
1964,ALL,399.2809919589855,True,,,,,,False,False,False
1965,ALL,399.42095753158225,True,,,,,,False,False,False
1966,ALL,399.7724543922896,True,,,,,,False,False,False
1967,ALL,399.8649813455944,True,,,,,,False,False,False
1968,ALL,399.8738633393445,True,,,,,,False,False,False
