K,mu_f,ks,kf,tb,policy,population,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,refused_stage1_rate,blank_pages_rate_given_accepted,permanent_blank_rate_given_accepted,mean_sojourn_weighted
4,2.0,10,5,30.0,priority_ing,PREPA,2505,2500,5,302,302,302,2182,0.001996007984031936,0.1208,0.1208,3.579026171604822
4,2.0,10,5,30.0,split_servers,ING,12702,3211,976,918,918,918,2293,0.07683829318217604,0.28589224540641545,0.28589224540641545,2.765254230273431
4,2.0,10,5,30.0,split_servers,PREPA,2517,2132,385,200,200,200,1871,0.15295987286452126,0.09380863039399624,0.09380863039399624,19.02857241804766
4,2.0,10,5,,fifo,ING,12723,12482,241,5697,5697,5697,6734,0.01894207341035919,0.4564172408267906,0.4564172408267906,3.7490812768425044
4,2.0,10,5,,fifo,PREPA,2597,2534,63,1073,1073,1073,1442,0.02425876010781671,0.4234411996842936,0.4234411996842936,4.993811421523248
4,2.0,10,5,,priority_ing,ING,12755,12613,142,5913,5913,5913,6638,0.011132889063112505,0.4688020296519464,0.4688020296519464,3.5434457055004556
4,2.0,10,5,,priority_ing,PREPA,2540,2517,23,1046,1046,1046,1453,0.00905511811023622,0.4155740961462058,0.4155740961462058,5.819664362957719
4,2.0,10,5,,split_servers,ING,12671,10694,1977,3928,3928,3928,6730,0.15602557019966853,0.3673087712736114,0.3673087712736114,3.1309610668078696
4,2.0,10,5,,split_servers,PREPA,2451,2060,391,705,705,705,1294,0.15952672378620972,0.3422330097087379,0.3422330097087379,18.98236851747918
4,2.0,10,30,10.0,fifo,ING,12752,4155,20,2,2,2,4093,0.0015683814303638645,0.0004813477737665463,0.0004813477737665463,4.272790958386151
4,2.0,10,30,10.0,fifo,PREPA,2497,2491,6,0,0,0,2473,0.0024028834601521826,0.0,0.0,5.03470052738285
4,2.0,10,30,10.0,priority_ing,ING,12519,4120,9,7,7,7,4058,0.0007189072609633358,0.0016990291262135922,0.0016990291262135922,3.922532590552831
4,2.0,10,30,10.0,priority_ing,PREPA,2554,2552,2,1,1,1,2533,0.0007830853563038371,0.00039184952978056425,0.00039184952978056425,4.9182471368330365
4,2.0,10,30,10.0,split_servers,ING,12623,3165,1012,1,1,1,3127,0.08017111621643032,0.000315955766192733,0.000315955766192733,3.4007221512689543
4,2.0,10,30,10.0,split_servers,PREPA,2518,2137,381,0,0,0,2074,0.15131056393963463,0.0,0.0,19.670860605703922
4,2.0,10,30,30.0,fifo,ING,12646,4013,82,111,111,111,3902,0.00648426379882967,0.02766010465985547,0.02766010465985547,7.802573245772039
4,2.0,10,30,30.0,fifo,PREPA,2544,2526,18,21,21,21,2481,0.007075471698113208,0.00831353919239905,0.00831353919239905,7.007486150269273
4,2.0,10,30,30.0,priority_ing,ING,12502,4041,24,75,75,75,3959,0.001919692849144137,0.01855976243504083,0.01855976243504083,7.411509359401509
4,2.0,10,30,30.0,priority_ing,PREPA,2636,2625,11,37,37,37,2565,0.00417298937784522,0.014095238095238095,0.014095238095238095,7.317466267693889
4,2.0,10,30,30.0,split_servers,ING,12564,3141,923,26,26,26,3115,0.07346386501114295,0.008277618592804839,0.008277618592804839,5.717469520265695
4,2.0,10,30,30.0,split_servers,PREPA,2512,2152,360,7,7,7,2077,0.14331210191082802,0.0032527881040892194,0.0032527881040892194,19.75932735993814
4,2.0,10,30,,fifo,ING,12527,12311,216,5308,5308,5308,6816,0.01724275564780075,0.43115912598489153,0.43115912598489153,15.833862818104661
4,2.0,10,30,,fifo,PREPA,2558,2510,48,997,997,997,1466,0.018764659890539485,0.39721115537848606,0.39721115537848606,17.109916535842103
4,2.0,10,30,,priority_ing,ING,12730,12584,146,5528,5528,5528,6865,0.011468970934799686,0.4392879847425302,0.4392879847425302,15.643070176484883
4,2.0,10,30,,priority_ing,PREPA,2478,2443,35,964,964,964,1421,0.014124293785310734,0.39459680720425705,0.39459680720425705,17.760551836396726
4,2.0,10,30,,split_servers,ING,12669,10433,2236,3360,3360,3360,6885,0.17649380377298918,0.3220550177321959,0.3220550177321959,14.154000882047146
4,2.0,10,30,,split_servers,PREPA,2539,2081,458,573,573,573,1444,0.18038597873178416,0.2753483901970207,0.2753483901970207,30.113767312711573
4,2.0,30,5,10.0,fifo,ING,12731,4190,0,978,978,978,3163,0.0,0.2334128878281623,0.2334128878281623,2.736941506341407
4,2.0,30,5,10.0,fifo,PREPA,2533,2533,0,219,219,219,2289,0.0,0.08645874457165416,0.08645874457165416,3.51557927537543
4,2.0,30,5,10.0,priority_ing,ING,12606,4138,0,874,874,874,3216,0.0,0.2112131464475592,0.2112131464475592,2.624705634493029
4,2.0,30,5,10.0,priority_ing,PREPA,2561,2561,0,268,268,268,2269,0.0,0.10464662241311988,0.10464662241311988,3.498470111749028
4,2.0,30,5,10.0,split_servers,ING,12671,3279,854,594,594,594,2660,0.06739799542261858,0.18115279048490393,0.18115279048490393,2.4450125522356387
4,2.0,30,5,10.0,split_servers,PREPA,2574,2239,335,152,152,152,1872,0.13014763014763014,0.06788744975435462,0.06788744975435462,43.9002942259754
4,2.0,30,5,30.0,fifo,ING,12648,4170,0,1592,1592,1592,2578,0.0,0.3817745803357314,0.3817745803357314,3.3497443289211666
4,2.0,30,5,30.0,fifo,PREPA,2572,2572,0,359,359,359,2197,0.0,0.13958009331259721,0.13958009331259721,3.371914902497639
4,2.0,30,5,30.0,priority_ing,ING,12720,4211,0,1665,1665,1665,2546,0.0,0.3953930182854429,0.3953930182854429,3.2215503910464194
4,2.0,30,5,30.0,priority_ing,PREPA,2528,2528,0,314,314,314,2202,0.0,0.12420886075949367,0.12420886075949367,3.566613632374103
4,2.0,30,5,30.0,split_servers,ING,12542,3427,659,1064,1064,1064,2363,0.052543453994578215,0.3104756346658885,0.3104756346658885,2.8318587946450395
4,2.0,30,5,30.0,split_servers,PREPA,2570,2269,301,192,192,192,1870,0.11712062256809339,0.08461877479065667,0.08461877479065667,45.278162640482996
4,2.0,30,5,,fifo,ING,12648,12634,14,5992,5992,5992,6595,0.0011068943706514865,0.47427576381193604,0.47427576381193604,4.010462324689405
4,2.0,30,5,,fifo,PREPA,2570,2568,2,1025,1025,1025,1531,0.0007782101167315176,0.39914330218068533,0.39914330218068533,5.380443097310179
4,2.0,30,5,,priority_ing,ING,12575,12575,0,5799,5799,5799,6729,0.0,0.46115308151093437,0.46115308151093437,3.5462285164005674
4,2.0,30,5,,priority_ing,PREPA,2653,2653,0,1100,1100,1100,1524,0.0,0.4146249528835281,0.4146249528835281,6.260730806644697
4,2.0,30,5,,split_servers,ING,12620,11275,1345,4567,4567,4567,6657,0.10657686212361331,0.4050554323725055,0.4050554323725055,3.254031575749832
4,2.0,30,5,,split_servers,PREPA,2530,2237,293,775,775,775,1272,0.1158102766798419,0.34644613321412604,0.34644613321412604,47.96955251804202
4,2.0,30,30,10.0,fifo,ING,12785,4170,0,0,0,0,4118,0.0,0.0,0.0,4.494335939803546
4,2.0,30,30,10.0,fifo,PREPA,2459,2459,0,0,0,0,2439,0.0,0.0,0.0,5.307854600255422
4,2.0,30,30,10.0,priority_ing,ING,12459,4076,0,0,0,0,4033,0.0,0.0,0.0,3.8398713640933027
4,2.0,30,30,10.0,priority_ing,PREPA,2564,2564,0,0,0,0,2550,0.0,0.0,0.0,4.840492934130513
4,2.0,30,30,10.0,split_servers,ING,12558,3472,757,0,0,0,3429,0.06028029941073419,0.0,0.0,3.8147922960822656
4,2.0,30,30,10.0,split_servers,PREPA,2586,2300,286,0,0,0,2089,0.1105955143078113,0.0,0.0,43.93084250773787
4,2.0,30,30,30.0,fifo,ING,12712,4097,0,123,123,123,3973,0.0,0.030021967293141324,0.030021967293141324,8.103453037001511
4,2.0,30,30,30.0,fifo,PREPA,2462,2462,0,30,30,30,2409,0.0,0.012185215272136474,0.012185215272136474,7.3874638376133195
4,2.0,30,30,30.0,priority_ing,ING,12554,4087,0,114,114,114,3966,0.0,0.027893320283826767,0.027893320283826767,7.6210364256860785
4,2.0,30,30,30.0,priority_ing,PREPA,2620,2620,0,43,43,43,2531,0.0,0.016412213740458016,0.016412213740458016,7.366808298403816
4,2.0,30,30,30.0,split_servers,ING,12661,3841,321,104,104,104,3732,0.0253534475949767,0.027076282218172352,0.027076282218172352,7.2359596206387975
4,2.0,30,30,30.0,split_servers,PREPA,2461,2332,129,14,14,14,2117,0.052417716375457134,0.006003430531732418,0.006003430531732418,37.17545335315154
4,2.0,30,30,,fifo,ING,12710,12710,0,5554,5554,5554,6948,0.0,0.436978756884343,0.436978756884343,15.83297253410322
4,2.0,30,30,,fifo,PREPA,2517,2517,0,974,974,974,1495,0.0,0.38696861342868494,0.38696861342868494,17.1760559525404
4,2.0,30,30,,priority_ing,ING,12798,12798,0,5557,5557,5557,7049,0.0,0.434208470073449,0.434208470073449,15.339162809316106
4,2.0,30,30,,priority_ing,PREPA,2468,2468,0,978,978,978,1421,0.0,0.39627228525121555,0.39627228525121555,17.783613824852655
4,2.0,30,30,,split_servers,ING,12542,11598,944,4402,4402,4402,7012,0.07526710253548079,0.3795481979651664,0.3795481979651664,14.743050172161286
4,2.0,30,30,,split_servers,PREPA,2548,2369,179,832,832,832,1330,0.07025117739403454,0.35120303925707047,0.35120303925707047,50.60905252999637
