seed,K,mu_f,ks,kf,tb,policy,population,horizon,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,mean_sojourn,var_sojourn
1,3,2.0,10,5,10.0,fifo,ING,600.0,1786,600,14,96,96,96,502,3.1718077768745716,3.763491710670947
1,3,2.0,10,5,10.0,fifo,PREPA,600.0,371,368,3,24,24,24,342,3.5397225821898473,5.33311691503076
2,3,2.0,10,5,10.0,fifo,ING,600.0,1817,580,24,105,105,105,471,3.357554819855809,3.351078866858133
2,3,2.0,10,5,10.0,fifo,PREPA,600.0,367,365,2,23,23,23,340,4.114307336162089,8.242238065106363
3,3,2.0,10,5,10.0,fifo,ING,600.0,1796,602,4,98,98,98,496,3.31177469240018,3.317183076979216
3,3,2.0,10,5,10.0,fifo,PREPA,600.0,378,375,3,22,22,22,353,3.9994811752651684,7.026446130601062
4,3,2.0,10,5,10.0,fifo,ING,600.0,1841,583,10,97,97,97,475,3.3251318008796455,3.7148407586760843
4,3,2.0,10,5,10.0,fifo,PREPA,600.0,376,373,3,34,34,34,333,3.780174911229837,6.089283516087929
5,3,2.0,10,5,10.0,fifo,ING,600.0,1772,565,6,109,109,109,447,3.2172713879807437,3.128946979893896
5,3,2.0,10,5,10.0,fifo,PREPA,600.0,381,380,1,30,30,30,346,3.5755994150527695,4.892956244419401
6,3,2.0,10,5,10.0,fifo,ING,600.0,1775,583,9,96,96,96,474,3.284349733234867,3.4281054308804637
6,3,2.0,10,5,10.0,fifo,PREPA,600.0,364,361,3,38,38,38,323,3.886699692579043,5.760574746014695
7,3,2.0,10,5,10.0,fifo,ING,600.0,1818,579,12,104,104,104,469,3.133716139669293,4.047378217553679
7,3,2.0,10,5,10.0,fifo,PREPA,600.0,359,355,4,24,24,24,331,3.932069342827498,6.634470873271118
1,3,2.0,10,5,10.0,priority_ing,ING,600.0,1859,598,9,140,140,140,455,3.1887803412281364,3.408537943705761
1,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,381,379,2,38,38,38,336,4.669030469966354,8.544428757844411
2,3,2.0,10,5,10.0,priority_ing,ING,600.0,1839,605,6,130,130,130,465,2.9124504163466374,3.138310340286775
2,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,354,353,1,29,29,29,321,3.7975648335520242,6.624285153072282
3,3,2.0,10,5,10.0,priority_ing,ING,600.0,1828,643,8,139,139,139,493,3.1001367150890107,3.719283304151076
3,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,372,371,1,32,32,32,334,3.9767049332243163,6.345470532974867
4,3,2.0,10,5,10.0,priority_ing,ING,600.0,1794,578,18,107,107,107,469,2.9750427830590187,3.330681458472625
4,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,394,387,7,26,26,26,361,4.3450446142920205,8.422190901972089
5,3,2.0,10,5,10.0,priority_ing,ING,600.0,1828,599,22,133,133,133,459,3.2086441895364297,4.222189235447695
5,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,379,375,4,44,44,44,330,4.428338244457799,7.189842114944335
6,3,2.0,10,5,10.0,priority_ing,ING,600.0,1764,566,9,109,109,109,445,2.944759391275479,3.431557334738687
6,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,332,329,3,42,42,42,283,3.8584474875811527,5.480408663791683
7,3,2.0,10,5,10.0,priority_ing,ING,600.0,1882,636,5,122,122,122,503,2.9864366119919685,3.663798191572287
7,3,2.0,10,5,10.0,priority_ing,PREPA,600.0,367,366,1,37,37,37,327,3.9331772537435037,6.052838338351054
1,3,2.0,10,5,10.0,split_servers,ING,600.0,1831,499,97,63,63,63,431,2.9028483890746495,3.093162777140094
1,3,2.0,10,5,10.0,split_servers,PREPA,600.0,337,308,29,24,24,24,272,14.583339891147366,65.44237496975164
2,3,2.0,10,5,10.0,split_servers,ING,600.0,1835,499,119,90,90,90,404,2.943390876801569,2.7988981697476722
2,3,2.0,10,5,10.0,split_servers,PREPA,600.0,338,307,31,24,24,24,272,13.736825278296926,55.13341700094665
3,3,2.0,10,5,10.0,split_servers,ING,600.0,1791,497,173,62,62,62,426,2.6044241180588172,3.0275219356849434
3,3,2.0,10,5,10.0,split_servers,PREPA,600.0,373,309,64,19,19,19,286,18.08534954395061,83.59544266687394
4,3,2.0,10,5,10.0,split_servers,ING,600.0,1767,460,136,70,70,70,386,2.3413619679671847,1.9975604327000946
4,3,2.0,10,5,10.0,split_servers,PREPA,600.0,371,300,71,20,20,20,269,16.171481297414594,80.51600156546553
5,3,2.0,10,5,10.0,split_servers,ING,600.0,1832,479,168,57,57,57,417,2.6905870790571353,2.612545355751832
5,3,2.0,10,5,10.0,split_servers,PREPA,600.0,321,283,38,10,10,10,263,16.082827074732574,92.47420568299704
6,3,2.0,10,5,10.0,split_servers,ING,600.0,1735,400,139,29,29,29,363,2.344244260045998,1.8595587996256753
6,3,2.0,10,5,10.0,split_servers,PREPA,600.0,356,306,50,15,15,15,290,17.465951002500738,45.42653436497065
7,3,2.0,10,5,10.0,split_servers,ING,600.0,1822,430,173,44,44,44,386,2.512196942831616,2.4034167490628278
7,3,2.0,10,5,10.0,split_servers,PREPA,600.0,384,312,72,17,17,17,282,16.641973030752958,61.29132208391741
1,3,2.0,10,5,30.0,fifo,ING,600.0,1820,537,88,158,158,158,379,4.385632102190421,3.7274572103478882
1,3,2.0,10,5,30.0,fifo,PREPA,600.0,363,343,20,30,30,30,305,3.762422274146249,6.619688481390254
2,3,2.0,10,5,30.0,fifo,ING,600.0,1827,562,11,168,168,168,394,3.5493085936279862,3.3020699302616383
2,3,2.0,10,5,30.0,fifo,PREPA,600.0,336,335,1,23,23,23,310,3.2473700914360717,5.081956282320397
3,3,2.0,10,5,30.0,fifo,ING,600.0,1789,525,74,154,154,154,371,4.260543241474763,4.081008736988682
3,3,2.0,10,5,30.0,fifo,PREPA,600.0,412,397,15,37,37,37,359,3.69976166635106,7.137135756173738
4,3,2.0,10,5,30.0,fifo,ING,600.0,1842,613,35,225,225,225,388,3.8803740724709663,3.173362871422325
4,3,2.0,10,5,30.0,fifo,PREPA,600.0,328,325,3,36,36,36,285,3.7505749998083653,5.938472230430221
5,3,2.0,10,5,30.0,fifo,ING,600.0,1812,571,34,217,217,217,354,4.129138273107985,3.855166849895749
5,3,2.0,10,5,30.0,fifo,PREPA,600.0,358,351,7,31,31,31,319,3.6897982858549945,6.563047043992338
6,3,2.0,10,5,30.0,fifo,ING,600.0,1751,540,23,170,170,170,370,3.9171920946091165,3.6468576382302937
6,3,2.0,10,5,30.0,fifo,PREPA,600.0,344,336,8,28,28,28,308,3.776679943255579,6.364227466285492
7,3,2.0,10,5,30.0,fifo,ING,600.0,1840,547,23,162,162,162,385,3.734994760531666,2.602909499070765
7,3,2.0,10,5,30.0,fifo,PREPA,600.0,363,359,4,36,36,36,323,3.616082421310175,5.226051356284864
1,3,2.0,10,5,30.0,priority_ing,ING,600.0,1804,565,25,205,205,205,360,3.578640588755265,3.2101198761950966
1,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,351,343,8,47,47,47,295,4.3002384051171845,9.150504679397777
2,3,2.0,10,5,30.0,priority_ing,ING,600.0,1805,547,38,164,164,164,383,3.4419409634015374,5.244996060492316
2,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,357,347,10,20,20,20,322,4.232835908292311,12.2114601203232
3,3,2.0,10,5,30.0,priority_ing,ING,600.0,1790,587,25,216,216,216,371,3.3140872797798995,3.4599774916576136
3,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,406,404,2,31,31,31,368,4.236599276267869,9.439496719386119
4,3,2.0,10,5,30.0,priority_ing,ING,600.0,1835,595,27,219,219,219,376,3.491146593187203,4.219437262760993
4,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,361,356,5,32,32,32,319,4.150725067540575,8.392608261938317
5,3,2.0,10,5,30.0,priority_ing,ING,600.0,1795,564,38,193,193,193,371,3.4540060131901167,3.987687104896297
5,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,378,369,9,36,36,36,333,4.546851730610612,11.23234136940291
6,3,2.0,10,5,30.0,priority_ing,ING,600.0,1723,551,14,198,198,198,353,3.2739757053425596,3.3203548304763197
6,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,343,340,3,49,49,49,290,3.9877233441507385,8.089516795987201
7,3,2.0,10,5,30.0,priority_ing,ING,600.0,1849,573,15,167,167,167,406,3.217942881020185,2.788413524913087
7,3,2.0,10,5,30.0,priority_ing,PREPA,600.0,340,337,3,31,31,31,306,3.9745725951008875,8.789345956915708
1,3,2.0,10,5,30.0,split_servers,ING,600.0,1850,343,233,68,68,68,275,3.059721850132961,3.060984574912754
1,3,2.0,10,5,30.0,split_servers,PREPA,600.0,383,274,109,9,9,9,256,21.298103555864444,122.46883803056566
2,3,2.0,10,5,30.0,split_servers,ING,600.0,1795,439,163,110,110,110,329,3.2803424655323727,3.7790775257701354
2,3,2.0,10,5,30.0,split_servers,PREPA,600.0,383,326,57,33,33,33,280,15.849833452901716,56.349416494345256
3,3,2.0,10,5,30.0,split_servers,ING,600.0,1904,401,245,81,81,81,320,3.0757764375024155,2.609947568346918
3,3,2.0,10,5,30.0,split_servers,PREPA,600.0,337,235,102,15,15,15,217,23.607835381311087,201.3705423269981
4,3,2.0,10,5,30.0,split_servers,ING,600.0,1769,404,183,96,96,96,308,2.8126072375338746,2.491003564175993
4,3,2.0,10,5,30.0,split_servers,PREPA,600.0,400,305,95,32,32,32,267,20.185206701289797,61.429524405977524
5,3,2.0,10,5,30.0,split_servers,ING,600.0,1832,454,168,133,133,133,321,3.2131602264787475,3.706875260826278
5,3,2.0,10,5,30.0,split_servers,PREPA,600.0,377,298,79,30,30,30,261,19.276385886897025,63.07895629900774
6,3,2.0,10,5,30.0,split_servers,ING,600.0,1754,425,137,97,97,97,328,3.3097846778401823,3.0312675089712267
6,3,2.0,10,5,30.0,split_servers,PREPA,600.0,345,293,52,26,26,26,260,17.12655999296717,83.1177990983211
7,3,2.0,10,5,30.0,split_servers,ING,600.0,1844,415,157,82,82,82,333,2.9908765486875346,2.5668036041528803
7,3,2.0,10,5,30.0,split_servers,PREPA,600.0,367,302,65,22,22,22,269,16.864305453462386,75.08691748625289
1,3,2.0,10,30,,fifo,ING,600.0,1780,1559,221,561,561,561,963,16.31591301640916,16.668078014035203
1,3,2.0,10,30,,fifo,PREPA,600.0,354,316,38,88,88,88,220,18.05440652698482,18.559362318488155
2,3,2.0,10,30,,fifo,ING,600.0,1779,1607,172,548,548,548,1026,15.875763434666728,11.743669435568947
2,3,2.0,10,30,,fifo,PREPA,600.0,365,333,32,103,103,103,219,16.800011392488674,14.634524327528501
3,3,2.0,10,30,,fifo,ING,600.0,1836,1620,216,599,599,599,989,16.580967346308455,14.525579781533523
3,3,2.0,10,30,,fifo,PREPA,600.0,370,322,48,104,104,104,213,17.359675629712946,20.700337147577503
4,3,2.0,10,30,,fifo,ING,600.0,1779,1536,243,516,516,516,990,16.49941374631829,11.766713520904913
4,3,2.0,10,30,,fifo,PREPA,600.0,376,328,48,80,80,80,242,17.837401105682286,15.873457373268359
5,3,2.0,10,30,,fifo,ING,600.0,1827,1623,204,678,678,678,916,17.186553858085592,17.976993397635592
5,3,2.0,10,30,,fifo,PREPA,600.0,363,322,41,96,96,96,223,18.518204770595023,18.00687316528548
6,3,2.0,10,30,,fifo,ING,600.0,1740,1570,170,609,609,609,932,16.85926199132541,12.305908151741244
6,3,2.0,10,30,,fifo,PREPA,600.0,359,324,35,83,83,83,233,18.011999917503722,17.846370312511805
7,3,2.0,10,30,,fifo,ING,600.0,1772,1630,142,619,619,619,982,15.943155169866913,15.316957044484683
7,3,2.0,10,30,,fifo,PREPA,600.0,355,325,30,82,82,82,234,17.283021918340136,18.70676192979419
1,3,2.0,10,30,,priority_ing,ING,600.0,1808,1587,221,602,602,602,957,16.049437998081203,17.788740204279975
1,3,2.0,10,30,,priority_ing,PREPA,600.0,378,324,54,106,106,106,209,22.846772142828367,40.66677133077651
2,3,2.0,10,30,,priority_ing,ING,600.0,1872,1655,217,672,672,672,957,15.955202594759871,13.207922344286615
2,3,2.0,10,30,,priority_ing,PREPA,600.0,361,326,35,96,96,96,213,22.936418400149485,40.2117696750485
3,3,2.0,10,30,,priority_ing,ING,600.0,1841,1642,199,621,621,621,992,15.526672459250388,15.719145301510155
3,3,2.0,10,30,,priority_ing,PREPA,600.0,357,322,35,101,101,101,211,22.104412825004975,43.18511077498431
4,3,2.0,10,30,,priority_ing,ING,600.0,1802,1598,204,613,613,613,953,16.141055661770597,14.09071674838268
4,3,2.0,10,30,,priority_ing,PREPA,600.0,390,356,34,131,131,131,219,21.284453129651407,44.33669965866063
5,3,2.0,10,30,,priority_ing,ING,600.0,1847,1648,199,621,621,621,999,15.875154653413608,14.381236031848049
5,3,2.0,10,30,,priority_ing,PREPA,600.0,322,290,32,95,95,95,185,22.4319158453912,56.622130661342396
6,3,2.0,10,30,,priority_ing,ING,600.0,1826,1562,264,589,589,589,947,16.10163672748468,16.421103445654577
6,3,2.0,10,30,,priority_ing,PREPA,600.0,381,327,54,87,87,87,229,23.394478302913612,43.449466510884044
7,3,2.0,10,30,,priority_ing,ING,600.0,1779,1636,143,618,618,618,987,15.739888942651193,12.884187042045191
7,3,2.0,10,30,,priority_ing,PREPA,600.0,374,349,25,117,117,117,225,21.362011952381824,31.20714849158118
1,3,2.0,10,30,,split_servers,ING,600.0,1851,1508,343,492,492,492,987,16.64955971581931,12.180224585306767
1,3,2.0,10,30,,split_servers,PREPA,600.0,372,293,79,98,98,98,185,24.83813861885411,52.37799651034633
2,3,2.0,10,30,,split_servers,ING,600.0,1761,1310,451,336,336,336,948,13.826891622803384,20.862512885032093
2,3,2.0,10,30,,split_servers,PREPA,600.0,386,283,103,62,62,62,212,30.100859425838692,60.15057696870485
3,3,2.0,10,30,,split_servers,ING,600.0,1809,1498,311,439,439,439,1024,14.818033523880503,15.431821796273582
3,3,2.0,10,30,,split_servers,PREPA,600.0,345,290,55,79,79,79,206,26.113993691389666,64.46302202796498
4,3,2.0,10,30,,split_servers,ING,600.0,1785,1419,366,398,398,398,993,14.537870900454553,19.879268944214985
4,3,2.0,10,30,,split_servers,PREPA,600.0,355,289,66,71,71,71,211,25.740280651041953,62.46776526177251
5,3,2.0,10,30,,split_servers,ING,600.0,1878,1586,292,529,529,529,1029,16.17471199199353,12.532104781470714
5,3,2.0,10,30,,split_servers,PREPA,600.0,328,277,51,97,97,97,171,23.92495801722188,53.629128230109785
6,3,2.0,10,30,,split_servers,ING,600.0,1802,1410,392,393,393,393,990,16.038565496285084,9.973010331624332
6,3,2.0,10,30,,split_servers,PREPA,600.0,372,293,79,67,67,67,211,26.604048844317813,67.44450946163398
7,3,2.0,10,30,,split_servers,ING,600.0,1859,1353,506,375,375,375,945,14.599629537600897,25.13229771858841
7,3,2.0,10,30,,split_servers,PREPA,600.0,369,281,88,63,63,63,208,29.032172936066953,101.37724027644697
1,3,2.0,10,30,10.0,fifo,ING,600.0,1858,609,23,0,0,0,604,6.055516168152402,11.428729784873054
1,3,2.0,10,30,10.0,fifo,PREPA,600.0,387,376,11,0,0,0,374,6.246837464691328,11.926699735078657
2,3,2.0,10,30,10.0,fifo,ING,600.0,1825,581,29,0,0,0,569,4.505565359441461,7.406795234597792
2,3,2.0,10,30,10.0,fifo,PREPA,600.0,368,364,4,0,0,0,362,5.368563640505256,11.175392415996614
3,3,2.0,10,30,10.0,fifo,ING,600.0,1801,599,18,0,0,0,587,4.576893243319619,8.014850539145241
3,3,2.0,10,30,10.0,fifo,PREPA,600.0,382,377,5,0,0,0,375,5.555452943927603,9.940032192159036
4,3,2.0,10,30,10.0,fifo,ING,600.0,1799,560,28,0,0,0,552,4.307011185336594,6.4780861483972
4,3,2.0,10,30,10.0,fifo,PREPA,600.0,391,383,8,0,0,0,378,5.085688771908952,8.807025254899418
5,3,2.0,10,30,10.0,fifo,ING,600.0,1749,516,17,0,0,0,503,3.780193773130187,5.073674390746495
5,3,2.0,10,30,10.0,fifo,PREPA,600.0,374,373,1,0,0,0,371,4.145607490956139,6.628498362340518
6,3,2.0,10,30,10.0,fifo,ING,600.0,1737,564,11,0,0,0,551,5.0304370738467625,15.812074653349498
6,3,2.0,10,30,10.0,fifo,PREPA,600.0,371,366,5,0,0,0,365,5.928171467850137,19.948383342568167
7,3,2.0,10,30,10.0,fifo,ING,600.0,1837,559,3,0,0,0,549,3.98136668697403,5.234132084746956
7,3,2.0,10,30,10.0,fifo,PREPA,600.0,351,351,0,0,0,0,349,4.29729867103628,7.264041630249272
1,3,2.0,10,30,10.0,priority_ing,ING,600.0,1836,593,8,0,0,0,580,4.572833000133955,7.943992841453764
1,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,356,353,3,0,0,0,348,6.100215699051329,11.166050351751009
2,3,2.0,10,30,10.0,priority_ing,ING,600.0,1851,617,14,0,0,0,601,4.800946081623837,10.00101760696307
2,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,369,365,4,0,0,0,351,6.537932857706725,15.06829051168631
3,3,2.0,10,30,10.0,priority_ing,ING,600.0,1800,620,21,0,0,0,603,4.433267461000865,6.86375245481976
3,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,399,397,2,0,0,0,388,5.808150094784624,10.781257065489699
4,3,2.0,10,30,10.0,priority_ing,ING,600.0,1813,605,9,0,0,0,592,4.9809450183588755,12.503762811916067
4,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,365,360,5,0,0,0,349,5.919632314268008,15.263204841906415
5,3,2.0,10,30,10.0,priority_ing,ING,600.0,1839,609,24,0,0,0,599,4.98658783830366,10.017499720979618
5,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,366,358,8,0,0,0,356,6.302201026273282,15.201897073253678
6,3,2.0,10,30,10.0,priority_ing,ING,600.0,1737,556,9,0,0,0,544,3.8686332265105383,7.3317831539377165
6,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,361,361,0,0,0,0,360,5.251143315595813,10.532892363111033
7,3,2.0,10,30,10.0,priority_ing,ING,600.0,1834,621,1,0,0,0,605,4.294637641264819,8.69067930605385
7,3,2.0,10,30,10.0,priority_ing,PREPA,600.0,364,364,0,0,0,0,360,5.865616018520021,13.624333301993587
1,3,2.0,10,30,10.0,split_servers,ING,600.0,1829,458,144,0,0,0,450,3.7795995444517807,8.00353219258205
1,3,2.0,10,30,10.0,split_servers,PREPA,600.0,356,294,62,0,0,0,283,18.416815510909665,73.31325712847512
2,3,2.0,10,30,10.0,split_servers,ING,600.0,1794,467,147,0,0,0,457,3.3457200492660744,6.244612397354645
2,3,2.0,10,30,10.0,split_servers,PREPA,600.0,356,309,47,0,0,0,298,15.581740347903407,73.97086144893773
3,3,2.0,10,30,10.0,split_servers,ING,600.0,1801,491,109,0,0,0,485,3.077309931540845,3.779181567773249
3,3,2.0,10,30,10.0,split_servers,PREPA,600.0,361,318,43,0,0,0,309,15.34805823409561,60.59131939909172
4,3,2.0,10,30,10.0,split_servers,ING,600.0,1822,463,154,0,0,0,457,3.271708426135037,5.2700236241672975
4,3,2.0,10,30,10.0,split_servers,PREPA,600.0,342,284,58,0,0,0,281,17.86678788489159,98.53723286305099
5,3,2.0,10,30,10.0,split_servers,ING,600.0,1764,477,92,0,0,0,477,3.6124181171026453,5.840362443641417
5,3,2.0,10,30,10.0,split_servers,PREPA,600.0,355,317,38,0,0,0,304,14.771782503550074,58.988069301135674
6,3,2.0,10,30,10.0,split_servers,ING,600.0,1722,478,80,0,0,0,477,3.3901488390747225,4.701856065502882
6,3,2.0,10,30,10.0,split_servers,PREPA,600.0,335,301,34,0,0,0,291,13.337286898479793,51.9669336067679
7,3,2.0,10,30,10.0,split_servers,ING,600.0,1851,536,73,0,0,0,529,3.586297538501787,5.9788838435694185
7,3,2.0,10,30,10.0,split_servers,PREPA,600.0,337,318,19,0,0,0,307,12.72338778419563,29.009557748077683
1,3,2.0,10,30,30.0,fifo,ING,600.0,1824,488,84,0,0,0,488,8.273225723485707,16.976418782708414
1,3,2.0,10,30,30.0,fifo,PREPA,600.0,382,365,17,0,0,0,364,6.719083269489533,20.807045561858406
2,3,2.0,10,30,30.0,fifo,ING,600.0,1788,561,9,0,0,0,561,6.260598059868111,16.91062129645252
2,3,2.0,10,30,30.0,fifo,PREPA,600.0,336,333,3,0,0,0,333,5.481121982818568,19.876058974823533
3,3,2.0,10,30,30.0,fifo,ING,600.0,1797,556,43,5,5,5,547,7.64790584197188,16.94033842393801
3,3,2.0,10,30,30.0,fifo,PREPA,600.0,391,378,13,4,4,4,365,6.774719461290917,20.86504136726204
4,3,2.0,10,30,30.0,fifo,ING,600.0,1826,575,40,0,0,0,575,7.052780942528429,13.633771559151166
4,3,2.0,10,30,30.0,fifo,PREPA,600.0,351,344,7,0,0,0,344,5.51425587555383,15.772149367374178
5,3,2.0,10,30,30.0,fifo,ING,600.0,1783,523,34,6,6,6,510,7.454311817323109,19.337134453898123
5,3,2.0,10,30,30.0,fifo,PREPA,600.0,397,383,14,2,2,2,372,6.40828932400196,18.052610417212687
6,3,2.0,10,30,30.0,fifo,ING,600.0,1735,550,18,0,0,0,550,6.3941054872585035,13.424216651475149
6,3,2.0,10,30,30.0,fifo,PREPA,600.0,324,316,8,0,0,0,316,5.4846278556783075,17.126518142793103
7,3,2.0,10,30,30.0,fifo,ING,600.0,1829,536,57,16,16,16,518,7.4235283521694075,18.653706189291
7,3,2.0,10,30,30.0,fifo,PREPA,600.0,384,372,12,3,3,3,361,6.279777462013707,18.97708791911722
1,3,2.0,10,30,30.0,priority_ing,ING,600.0,1847,583,50,7,7,7,572,7.571375777948559,23.54323588476059
1,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,349,340,9,1,1,1,328,8.22664886216789,44.26996623058398
2,3,2.0,10,30,30.0,priority_ing,ING,600.0,1814,567,20,0,0,0,567,7.114252950119308,17.590530189594134
2,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,369,365,4,0,0,0,363,7.977036949487455,32.16498435203771
3,3,2.0,10,30,30.0,priority_ing,ING,600.0,1774,571,28,0,0,0,571,7.004231350554397,15.564093783249524
3,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,386,383,3,0,0,0,376,7.9274321577531595,35.52224095682546
4,3,2.0,10,30,30.0,priority_ing,ING,600.0,1786,562,14,2,2,2,558,6.5480268703366935,15.081976865676419
4,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,370,368,2,0,0,0,357,6.731555101501239,22.374348513324065
5,3,2.0,10,30,30.0,priority_ing,ING,600.0,1802,562,13,2,2,2,560,8.310682981103525,21.080497719028298
5,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,364,364,0,5,5,5,355,9.1397610914932,40.25732176710336
6,3,2.0,10,30,30.0,priority_ing,ING,600.0,1809,559,39,6,6,6,550,7.652211600903578,25.725149970049124
6,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,357,351,6,3,3,3,338,9.071003568474648,50.57125070855323
7,3,2.0,10,30,30.0,priority_ing,ING,600.0,1815,557,30,0,0,0,557,6.658608883479261,19.79618966184877
7,3,2.0,10,30,30.0,priority_ing,PREPA,600.0,399,392,7,3,3,3,387,7.877997102237515,34.39500246345419
1,3,2.0,10,30,30.0,split_servers,ING,600.0,1868,435,198,0,0,0,435,6.863530772225143,17.820247326173664
1,3,2.0,10,30,30.0,split_servers,PREPA,600.0,379,287,92,0,0,0,275,20.038061447674007,74.4414661697521
2,3,2.0,10,30,30.0,split_servers,ING,600.0,1830,404,192,0,0,0,404,4.957839915104188,11.755284055361797
2,3,2.0,10,30,30.0,split_servers,PREPA,600.0,335,279,56,0,0,0,276,18.597516271144276,76.48860260445032
3,3,2.0,10,30,30.0,split_servers,ING,600.0,1818,409,209,0,0,0,409,5.617984983565028,19.861187186614917
3,3,2.0,10,30,30.0,split_servers,PREPA,600.0,372,285,87,0,0,0,278,19.82397179451968,103.6556569351476
4,3,2.0,10,30,30.0,split_servers,ING,600.0,1802,392,206,0,0,0,392,5.741543604877624,18.965909531956918
4,3,2.0,10,30,30.0,split_servers,PREPA,600.0,381,306,75,0,0,0,305,20.40114674518322,58.01736376300262
5,3,2.0,10,30,30.0,split_servers,ING,600.0,1760,391,199,0,0,0,391,4.543781754466101,13.258309276911506
5,3,2.0,10,30,30.0,split_servers,PREPA,600.0,367,301,66,0,0,0,292,17.90193268437866,54.27810233581039
6,3,2.0,10,30,30.0,split_servers,ING,600.0,1777,507,78,5,5,5,502,7.307384768594468,18.754797774798043
6,3,2.0,10,30,30.0,split_servers,PREPA,600.0,313,282,31,2,2,2,272,16.6456000842742,81.89430181551441
7,3,2.0,10,30,30.0,split_servers,ING,600.0,1862,439,131,0,0,0,439,5.628590129542795,10.53529960857388
7,3,2.0,10,30,30.0,split_servers,PREPA,600.0,342,301,41,0,0,0,296,16.534633934400794,79.38174257970141
1,3,2.0,30,5,,fifo,ING,600.0,1792,1708,84,782,782,782,903,8.64229503482246,9.178893777084658
1,3,2.0,30,5,,fifo,PREPA,600.0,367,350,17,131,131,131,213,9.612006364633297,11.439381836326795
2,3,2.0,30,5,,fifo,ING,600.0,1849,1630,219,696,696,696,909,9.853995490672395,10.75381747600529
2,3,2.0,30,5,,fifo,PREPA,600.0,377,343,34,117,117,117,223,11.372302428950478,14.751571056288746
3,3,2.0,30,5,,fifo,ING,600.0,1805,1702,103,728,728,728,943,7.760019168400206,12.967417457821247
3,3,2.0,30,5,,fifo,PREPA,600.0,361,340,21,118,118,118,216,9.041424326323606,16.565553323187586
4,3,2.0,30,5,,fifo,ING,600.0,1809,1732,77,764,764,764,946,8.24026263769635,9.400710882122308
4,3,2.0,30,5,,fifo,PREPA,600.0,340,326,14,112,112,112,208,9.310647466429092,11.582416040496202
5,3,2.0,30,5,,fifo,ING,600.0,1816,1740,76,772,772,772,941,7.678690420722178,10.296950641992485
5,3,2.0,30,5,,fifo,PREPA,600.0,335,321,14,100,100,100,215,8.790728756180597,14.897511999966163
6,3,2.0,30,5,,fifo,ING,600.0,1767,1653,114,678,678,678,948,8.096250727228949,13.638031568555448
6,3,2.0,30,5,,fifo,PREPA,600.0,352,331,21,108,108,108,214,9.360269424799645,18.1956277164759
7,3,2.0,30,5,,fifo,ING,600.0,1811,1659,152,714,714,714,930,9.542476243910475,9.367910681327318
7,3,2.0,30,5,,fifo,PREPA,600.0,392,358,34,124,124,124,229,10.990575376663744,11.951024973126845
1,3,2.0,30,5,,priority_ing,ING,600.0,1774,1673,101,755,755,755,914,4.102804472839985,6.0151961299691425
1,3,2.0,30,5,,priority_ing,PREPA,600.0,369,350,19,119,119,119,211,27.774988514664646,348.34280597514737
2,3,2.0,30,5,,priority_ing,ING,600.0,1835,1687,148,730,730,730,947,4.291737809191748,7.909931986871956
2,3,2.0,30,5,,priority_ing,PREPA,600.0,378,355,23,114,114,114,214,28.95745176277673,172.5874409709774
3,3,2.0,30,5,,priority_ing,ING,600.0,1788,1744,44,762,762,762,975,4.054760347625833,4.862605940581101
3,3,2.0,30,5,,priority_ing,PREPA,600.0,350,343,7,137,137,137,205,32.40975578134935,146.1740070393532
4,3,2.0,30,5,,priority_ing,ING,600.0,1805,1679,126,691,691,691,981,3.999437637826201,4.620001237201448
4,3,2.0,30,5,,priority_ing,PREPA,600.0,381,355,26,115,115,115,211,37.48699003994199,131.97951110670547
5,3,2.0,30,5,,priority_ing,ING,600.0,1797,1638,159,702,702,702,926,4.061315826320748,6.015822727424996
5,3,2.0,30,5,,priority_ing,PREPA,600.0,367,344,23,90,90,90,231,35.977400448512064,281.59512495671635
6,3,2.0,30,5,,priority_ing,ING,600.0,1810,1632,178,655,655,655,971,4.1050715970981875,5.5834263021388715
